,word,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
447,enact,0.0,0.0,0.0006884251370646165,0.0,0.0,0.0,0.0,0.0,0.015701112159845876,0.0,0.0,0.08548492675293154,0.001918526840625275,0.0,0.003932929218208579,0.01689552572074662,0.012718780210211904,0.0,0.006164335795187688,0.06063769955369344,0.0,0.0,0.0,0.0,0.0021648016945023624,0.0,0.00035117362046454816,0.0,0.0,0.0,0.0,0.0,0.0,0.008828056824778255,0.0,0.0,0.014562661763314153,0.0,0.0,0.0,0.0,0.0,0.019942555120131045,0.04595944291219682,0.024962351345685474,0.0,0.0,0.07933338738904289,0.0018110477667504063,0.007155002092824671,0.0,0.0,0.15203652209010363,0.024771676398343927,0.020683972216878385,0.14992522553104354,0.0,0.0,0.0,0.002397134461797299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013306587347212188,0.026749619034394986,0.0,0.0,0.0,0.0,0.0,0.0
448,encourag,0.011471423527505631,0.0002604842690963958,0.0,0.10441419950813065,0.0,0.003915302569904875,0.05506752475444568,0.0,0.0,0.0,0.0,0.17493206045420062,0.05539030787421371,0.049740145318578635,0.0,0.008295529780812643,0.0179534238544398,0.018382401835053075,0.0,0.0,0.050848220336384295,0.0,0.0,0.0,0.03442225997769136,0.0,0.016840781826986055,0.0,0.0,0.0,0.0,0.0003349668612325195,0.05803341070377345,0.0,0.0,0.003919127780519381,0.0,0.0,0.0,0.0,0.05784495720454435,0.05705066317847009,0.0,0.0,0.0017134657480184284,0.029674165407013064,0.0,0.0,0.011593264872753768,0.0,0.0,0.0,0.06030306278541859,0.0523688064381413,0.0,0.052490492839551525,0.02006374808057181,0.0,0.0,0.0,0.040873865391962916,0.0,0.0,0.0,0.0,0.0,0.0,0.09337641774632445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,end,0.2240745810823269,0.05945328672679493,0.0,0.08624016224378216,0.06187857460455634,0.0,0.0,0.0,0.015275498151956921,0.0,0.0,0.15493705010435888,0.07831075435765433,0.011818555129288796,0.016503471224649693,0.0035975481590150805,0.03696371500347606,0.04458328973457084,0.0016470436655709915,0.07950783427598825,0.0,0.0,0.024875048549549642,0.0,0.06053990300428992,0.0,0.0,0.02136748725422528,0.0,0.0006558217835431799,0.02048117154408389,0.015930096791783144,0.0,0.009032271665203045,0.0,0.019640558172509842,0.0,0.0,0.0,5.408969397709037e-05,0.0,0.0114588042928617,0.08269354683224558,0.019806289700851933,0.0,0.02120181642565253,0.014024019576320306,0.0538863502854539,0.01723825173886371,0.027214278613742784,0.0,0.01783422637730583,0.0987590169335405,0.10946232881371543,0.14551243500979774,0.0,0.0073478915488077905,0.0,0.016169871342401672,0.048298252980856396,0.022045200323060867,0.01939300800340088,0.0,0.0,0.16199879239955817,0.013529089796475562,0.0,0.07398761531760127,0.008265897729553441,0.0,0.0,0.0,0.0,0.0059068090093040955,0.0
450,enemi,0.012470658538754694,0.04032159428447023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224663845538297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04615544151301541,0.0,0.0,0.0,0.0,0.0,0.0,0.01677254726281431,0.0,0.0,0.0,0.072523976772679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4100084531407374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07892799210662108,0.0,0.0,0.0,0.0,0.0,0.0,0.06767877890768675,0.0,0.0,0.0,0.0,0.0,0.3237139667382708,0.0,0.0,0.00930561793399128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,energi,0.0,0.01191045806858895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8907252780706805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116992327967693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.952441663609835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03989356133820229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,enforc,0.0,0.04973696682513715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036939038318966,0.0,0.0,0.0,0.18211348158421153,0.033150025638798056,0.3097247715594293,0.2524004527238519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032736359600532776,0.0,0.0,2.250438003974633,0.0,0.0,0.0,0.0,0.0,0.0,0.6628275789185725,0.0,0.0009274341588874581,0.04158599224270327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023540663267218122,0.0,0.0,0.2985479653471762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018722413921372064,0.0,0.0,0.01562815797108608,0.0,0.0,0.0,0.0,0.0
453,engag,0.04393347249000067,0.04060955016905339,0.0,0.04006703170394109,0.0,0.0,0.06180795567022284,0.04732923683763077,0.0,0.026575836646890078,0.0,0.07872351980699076,0.0,0.0,0.008919790287015056,0.029807052863138252,0.004587741381609397,0.0,0.0,0.0063765620711242095,0.012302389976281214,0.0,0.016137878203920333,0.0,0.0,0.0,0.0,0.014541041284250015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03986123558741815,0.015312608017119797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012533533517760776,0.0,0.006293871447856452,0.018826606337088155,0.08306155464377744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043848522354026684,0.0,0.0,0.18636979719667215,0.0,0.0,0.0,0.0,0.0,0.0,0.015029613308683442
454,engin,0.0037509309054328094,0.0,0.0,0.0,0.0,0.0,0.017957374369707957,0.0,0.0,0.0,0.18465709764578833,0.0,0.05479011491197998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04099063610810792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07977171571990366,0.1474656904968772,0.0664444530326929,0.1999460221663174,0.0,0.0,0.0,0.0,0.0,0.0,0.2117745971181025,0.004574258057175931,0.0,0.016645770645682897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013706045740061991,0.0,0.0,0.0,0.0008480036885375119,0.0,0.0,0.05945712145347347,0.0,0.0,0.0,0.0,0.0,0.0,0.03632485716296326,0.0,0.023192961364335813,0.006807362002180335,0.010196428364532863,0.0,0.0,0.11561187749018072
455,enhanc,0.0,0.004976627336014179,0.0,0.0,0.0,0.0,0.0014717320161228358,0.07105658782531238,0.0,0.011454426690593851,0.0,0.1612801475778551,0.0,0.0,0.0,0.015431322104267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008546528680089087,0.0,0.0,0.015296895867902432,0.0,0.0,0.0,0.0036698628077610406,0.017783967442123724,0.017438685352095952,0.00218916482861487,0.007596238871099791,0.0,0.0,0.0,0.0,0.022412152716237015,0.029571910090666943,0.005681836925429895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029553570944818855,0.0,0.0,0.02739764742678847,0.06639454143189089,0.0,0.09015093112316079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07832134677508745,0.0,0.0,0.0,0.0,0.08873010301999268,0.0,0.0
456,enjoy,0.027567920344602488,0.0,0.0,0.12801769922659026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041779468531463984,0.020176542341093805,0.0,0.0,0.00041764605810644064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18065902008845103,0.0,0.0,0.0,0.0,0.0,0.0,0.041496630916920886,0.0,0.003855414218543316,0.0,0.0,0.0,0.0,0.04117170431396326,0.0,0.0,0.0,0.0,0.0,0.006958446458476641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012085896122129045,0.0,0.0,0.0,0.0494736761971436,0.0,0.0,0.052553915873920304
457,enorm,0.04482369024421933,0.0,0.0,0.023575478244351696,0.0,0.0,0.0,0.0,0.00041979289307238514,0.0,0.0,0.024414996951254157,0.011838597923489057,0.0,0.0,0.01045205118032095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003851895677221863,0.0,0.011205168935844587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049971056521144865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031004594059142597,0.0,0.021875978847171722,0.0,0.0066430820786383534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01228256609016923,0.0,0.03231181723417668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,enrich,0.0,0.32260570231992053,0.0,0.0023594989370327953,0.0,0.0,0.02819362594484088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028717182058204407,0.0,0.0,0.0,0.009233067092568206,0.008846444718644564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005216756268566319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006615219092117671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046298289266049834,0.0,0.0,0.0,0.0
459,ensur,0.0,0.06431328903011929,0.0,0.01527068217060031,0.0,0.12633279271795167,0.07498264164413254,0.07708353313080007,0.03239320519099445,0.000990108826346571,0.008835397184657699,0.44285154610141897,0.0,0.02382999269201006,0.0,0.06446938875889022,0.03740843060033002,0.11624808852729941,0.0,0.0,0.09215453861703125,0.02017393187713436,0.0,0.0009019155047904192,0.0,0.0,0.045807459716749745,0.0,0.0,0.03059467892418586,0.08443367344282043,0.058856182314535856,0.008550695714663652,0.027307599458322323,0.027866607222722176,0.04763900738801782,0.0,0.0,0.0,0.0,0.06008459872363997,0.022272989056865828,0.0,0.039151956235636616,0.0,0.06055556990330685,0.0,0.0,0.0,0.039284267833782804,0.0,0.0,0.3506071203178233,0.159993426008941,0.0,0.24488529393722774,0.0,0.0,0.01545924787670478,0.0,0.00567261339347823,0.0,0.0,0.0,0.0,0.0,0.0,0.08672655168788126,0.002520090233504456,0.03775650048254067,0.010495553107793692,0.012663087593514507,0.05085919965559431,0.03511379678550345,0.0
460,enter,0.01931721933690477,0.028435722491307904,0.0,0.037185560356949025,0.0,0.0,0.01621121630340617,0.01524163935312921,0.002608040332172247,0.028032848908139063,0.0,0.0,0.0,0.0,0.0,0.042452614079592645,0.0,0.023708307480720787,0.0,0.0,0.0,0.021720855526703352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009270544085457202,0.053838670236615545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002606092577067745,0.0,0.0,0.0,0.0,0.0,0.0,0.047317135739973704,0.015353110166427899,0.0,0.0,0.0,0.0,0.08840901648901567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10741315775407802,0.0,0.0,0.0,0.0,0.0,0.0,0.032298518629263806
461,entir,0.08713672500933506,0.054866700644298126,0.0136417386538211,0.14927201108445085,0.00395477365486658,0.003682600777745835,0.005114399490475505,0.004328844691474078,0.0,0.0,0.054157213682003776,0.03845821352142898,0.045986804269537294,0.0,0.0,0.0016503587491780492,0.0,0.0,0.0,0.022921460593471287,0.007147074885969138,0.0,0.0,0.008672203778110114,0.004743543849924965,0.020101948858271077,0.0,0.0,0.0,0.0,0.0,0.010467332893615844,0.0032007922980197023,0.0,0.016682807594736716,0.0,0.0073696253379063525,0.0,0.009304264784918428,0.0,0.0,0.0,0.0,0.008698178183334767,0.00489973938564556,0.0,0.0,0.026718236488009584,0.0,0.0,0.040567536300313636,0.0,0.05368431862611007,0.0,0.039759979530384015,0.0,0.014997971255124842,0.0,0.009097782952668644,0.008247900985080893,0.02115574240305729,0.0,0.0,0.0,0.0,0.0319717909427508,0.0,0.04118474998331456,0.0,0.0,0.0,0.0,0.0,0.0,0.038334763312608745
462,entiti,0.0,0.03200773535133805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010673247855698655,0.0,0.0,0.0,0.0,0.0,0.0,0.011223807343559572,0.0,0.004717233656347312,0.0,0.03181924990080925,0.0,0.0,0.0,0.12209700435679068,0.02343637681486586,0.0,0.0,0.0,0.004210602167687806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023216540783206424,0.0,0.01388395011320477,0.0,0.0,0.008080522425303167,0.0,0.0,0.0,0.008967850408922564,0.0,0.0,0.0,0.1026627065311839,0.0,0.0,0.01856695409587585,0.0,0.0,0.0,0.0,0.024310198996718893,0.03718048502754007,0.0,0.0,0.0,0.0,0.0,0.018484865811235058,0.0577944751934403,0.0,0.012043938265593232,0.0,0.0,0.0,0.0
463,entitl,0.04736470871077253,0.0,0.002784983602599936,0.0,0.0,0.003384221089682383,0.0,0.005480144160975937,0.01764614454443577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031118870323340823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005542265847717693,0.0,0.0,0.0,0.0,0.02329468861633574,0.0,0.012858068145169196,0.0,0.0,0.033181171452161415,0.020189774361265615,0.013216386113120142,0.0,0.0,0.0,0.0,0.0,0.0,0.0016200885379826168,0.0,0.0,0.0,0.12376317482281128,0.0,0.010334575478957966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,environ,0.0049743712726758055,0.0,0.0,0.024255849402932628,0.0,0.0,0.04313229620911769,0.0,0.0,0.0,0.12999855966002064,0.09888642828978418,0.044145693576639326,0.0,0.0,0.03015432867890728,0.0,0.0,0.0,0.0,0.0026380377599718213,0.04940009900235452,0.0,0.11024235205472688,0.0,0.16631636268136535,0.0,0.0,0.0,0.0,0.0,0.04987971203257108,0.06364159102323487,0.002911532211647349,0.02662775752346586,0.0,0.0,0.0,0.0,0.0,0.007928566164976279,0.018672108822252988,0.0,0.010420515986226533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028865382796170836,0.0,0.020118280452638124,0.0,0.029738855836132422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570980856533747,0.0,0.041559131247094795,0.20007661964662565,0.0,0.08704119075637812,0.0,0.0002541484913958786,0.0
465,environment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21115778865467483,0.0,0.0,0.0,0.0,0.11808345641841525,0.0,0.0,0.0,0.0,0.03112891622983446,0.0,0.0,0.3390364239821916,0.0,0.12237096869450917,0.0,0.0,0.00852143491679476,0.0,0.0,0.03579203662457646,0.13327026575196407,0.0,0.13996136323170733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26392921246177575,0.0,0.0,0.003569975496589925,0.07042572074831781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035404019706169,0.0,0.0016643569066878323,0.479431194789191,0.0,0.20859122754111006,0.0,0.0,0.0
466,epa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04973983418240608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04800984222720498,0.0,0.001981324878590835,4.053895857372721,0.0,0.0,0.0,0.0,0.0
467,epidem,0.0,0.0,0.0,0.019168694850805083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582643429702052,0.0,0.9228889263157269,0.1359584673304506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08127721007492864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004380733673981781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,equal,0.0,0.0,0.13125131024162476,0.09612301451407905,0.0,0.0,0.058950840773422566,0.0,0.0,0.0,0.0,0.0,0.023007496064015365,0.0,0.0,0.0,0.0,0.0,0.01646592318174204,0.0,0.01898836156380523,0.0,0.0,0.0,0.002226022540768539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18854301983173266,0.0,0.0,0.8468840032204823,0.0,0.0,0.05635461090112762,0.26664272157705843,0.0,0.0,0.057781592403351206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004088385018845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19472636999195303,0.0
469,equip,0.0,0.0032634452584557184,0.0,0.0,0.0,0.0,0.024771557568918905,0.08553489371874956,0.0,0.0,0.0,0.0262136160071105,0.0,0.0,0.0,0.0,0.0016396829249159355,0.0,0.0,0.0,0.0,0.022224327785791687,0.0,0.00043522714932669597,0.005771191089394581,0.0,0.0,0.0,0.0023004794927730865,0.112936023018309,0.27724039369576153,0.01997346889126989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004686450583105115,0.0,0.11110497100716622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454102971834037,0.005097900591742105,0.0319426016220457,0.0,0.0,0.0,0.0,0.0,0.0,0.0073889504696464615,0.0,0.0,0.0,0.0,0.0,0.0,0.01607242762573811,0.0,0.0,0.0,0.0,0.07009488759675811,0.0,0.0
470,especi,0.05410334640621045,0.016995861112753523,0.0,0.11196112619324673,0.0,0.0016255360578096149,0.016396357869639624,0.0,0.013862885818407618,0.023972374550996395,0.014305672408017797,0.17947281436947826,0.021873101124268532,0.0,0.0,0.011498773976947098,0.006468936591181954,0.08135452960538897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005947971070906855,0.0,0.007146362359515914,0.029177456327224936,0.0,0.00915862665749218,0.004042575979141976,0.0,0.007719951248208658,0.0,0.010016092719494312,0.0,0.0,0.025627548275141937,0.0,0.0,0.01913765078632308,0.0,0.0,0.0,0.023075807366000397,0.0,0.0,0.006728825395258382,0.0,0.018686514714525506,0.0032343080695492496,0.025793212447548657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011262223757517846,0.06175685229749293,0.0,0.0194325338800808,0.0,0.0,0.0,0.0011644779008724963,0.0
471,essenti,0.05481340460354337,0.008906458438286191,0.012710360851953038,0.0,0.0,0.0,0.0,0.05477402654888428,0.02605151574514132,0.0,0.04495315471881081,0.09321997243839643,0.041111083405841145,0.0,0.0,0.03215957344698052,0.0,0.0,0.019093495487552806,0.010185017960303262,0.0,0.006353597302750932,0.0,0.0,0.03480516597509601,0.0,0.006149544275974023,0.0029345451437832815,0.0,0.0,0.04324887202496058,0.001565801491967776,0.0,0.019833396885552114,0.0,0.0021363601871807344,0.0,0.0,0.0,0.0,0.004215608087810406,0.0,0.0,0.07920991027533315,0.0,0.0,0.0,0.0,0.019973339990514694,0.0,0.0,0.0,0.10670125402506155,0.08429467113647363,0.0,0.0039114826605473685,0.005559084904839437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032206465006516948,0.0,0.010952002182506925,0.0,0.0,0.0,0.0,0.023493894293965433,0.0,0.0
472,establish,0.0,0.0,0.054587848057371546,0.047707244037426474,0.0,0.0017361368542826584,0.022245492297847936,0.028145348587626726,0.012877502079875102,0.0,0.0,0.03278472907068077,0.0,0.019456362975226828,0.0,0.03008968750611732,0.0,0.0,0.0,0.03473477926086368,0.003925997574698976,0.0,0.0,0.0,0.0,0.0005432326023131809,0.012271620645550494,0.0,0.0,0.0,0.0,0.0,0.0,0.0730848582269599,0.09544105353304141,0.0,0.003401171325357885,0.0,0.0,0.0,0.023337638121637725,0.012363788322722367,0.0,0.0,0.008106970456892262,0.0,0.0,0.0,0.0679115876076752,0.0,0.0,0.0,0.176092873785964,0.09171726921811019,0.0,0.13804129995704423,0.0,0.0,0.0,0.0032698914791564433,0.0,0.0,0.018696677296725313,0.0,0.0,0.0,0.0,0.13370132935557594,0.0,0.0,0.025710716773205983,0.0,0.0,0.0,0.0985466346237871
473,estim,0.0,0.0,0.0,0.004144546632252776,0.0,0.011594797098837775,0.0,0.0,0.03830613856127112,0.0,0.012268160914874681,0.0,0.10057340950883,0.01332165857378592,0.0,0.014697022168446322,0.06751536130371859,0.009432745885895023,0.0,0.0,0.0,0.0,0.0,0.038081957094189815,0.024012442855724316,0.034772262985846,0.0,0.0,0.01565306967617421,0.0,0.0035502956392817024,0.00467287839400555,0.014921157859530661,0.014453183942392336,0.0,0.0,0.0,0.0,0.0,0.001755546653171631,0.01509568870498727,0.0012806492952476666,0.0,0.031634833076288595,0.012511049766218118,0.0,0.012391743381616093,0.02651610788756521,0.0,0.0,0.0,0.016049325177019257,0.1046777929513785,0.042278196556740914,0.0,0.0349445802709426,1.0300918146070196e-06,0.0,0.0,0.02643643761879753,0.0,0.0,0.0,0.0,0.0,0.027053110948402986,0.02945071630905363,0.05475858812339947,0.06113171410317074,0.038486354909210936,0.0,0.0,0.0,0.0,0.0
474,europ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050547459298159125,0.0,0.0,0.0,0.0,0.0,0.012316857939313629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05818949507300232,0.0,0.03517744200937657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020239368548712798,0.0,0.0,0.10592707542195273,0.0,0.0,0.0,0.0,0.0,0.0,0.19171484642782433,0.0,0.0,0.0,0.0,0.0,0.09780432967964317,0.0,0.0,0.31075550292329734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,evalu,0.0,0.006731001407722353,0.0,0.0,0.0,0.009398383067466503,0.05856282170384179,0.020464990272053226,0.0,0.0028028188381447115,0.0,0.021587151717148353,0.0,0.012462407867168644,0.0,0.0005384314182061997,0.0,0.0,0.0,0.0,0.0026955658855838654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005174501131981915,0.0,0.0,0.0,0.0,0.0,0.0325036119544785,0.0,0.0,0.0,0.0,0.0,0.1045538373806039,0.05544128047895248,0.0,0.013137991361908529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016978497302123647,0.0,0.12153921620509221,0.0,0.0,0.0,0.0,0.0
476,event,0.0,0.007149740532645002,0.0,0.28483104730409226,0.0,0.0,0.0,0.04486753467568659,0.0,0.06046404263031461,0.0,0.02014778595969533,0.0,0.0,0.0,0.0,0.0020966543998843534,0.0,0.0,0.0,0.001353501649768218,0.0,0.0,0.0,0.0,0.09664982073966663,0.0,0.0,0.0,0.03947863763567431,0.01910928563916826,0.008143759539167936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026676473670232685,0.044051899936831014,0.0,0.0,0.011232256695032198,0.0,0.0,0.0,0.0,2.007054078481875e-06,0.0,0.0,0.0,0.008631975147102244,0.0,0.0,0.0478944938716273,0.0,0.0,0.017064375990376288,0.0,0.00501766345770784,0.0,0.0009340621239928388
477,everi,0.3860275635164596,0.034150448670319695,0.04152855582595914,0.305983866983434,0.05609734266851999,0.026013998544491785,0.21842162454330527,0.020825945403904502,0.0011370276378067138,0.0,0.023080107480765204,0.03684736951301559,0.20078802411024999,0.12629360206817475,0.12548744053314964,0.0,0.033620881583392576,0.20997919280578942,0.0,0.0,0.0,0.0,0.01968536572090813,0.0,0.04723058924336801,0.014719355815987382,0.053408988942722134,0.00547976927815051,0.0,0.150270797485284,0.0416332703470276,0.07614161145379149,0.0,0.011105544091142942,0.0,0.0,0.0,0.0,0.00861349291834954,0.0,0.02506668809783932,0.0,0.08856372030896119,0.07095234683826065,0.0,0.15494333464591326,0.0,0.034188681349787656,0.0,0.0,0.1024171938966396,0.0,0.10561869618858123,0.0,0.15971867476110777,0.0,0.0,0.0,0.0,0.019362726925476227,0.0,0.020123013258763877,0.0,0.006461488954238304,0.007701947118632661,0.10078735343279602,0.006272590260484576,0.0,0.029532156818957173,0.03694574025019318,0.0,0.0,0.0,0.0,0.0
478,everybodi,0.33970792184277554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019863099848482515,0.0,0.0,0.0,0.0,0.0,0.0,0.0037507978367712714,0.0,0.0,0.0,0.0,0.0,0.0,0.0015591912651562044,0.0,0.033904218163257976,0.0,0.0,0.0,0.0,0.0,0.0,0.0023388562683554913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025879765994086374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02639654338322449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018397477649216322,0.0
479,everyon,0.19613337754552193,0.0008853931681744384,0.0,0.12269198840304517,0.049759955866663715,0.0,0.001840583563810076,0.0,0.005748482878798602,0.0,0.0,0.05110636240336872,0.02159377006313428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009388806789583266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006471638913114999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025219974480848603,0.0,0.0,0.0,0.0,0.001279846898452421,0.0,0.0027047883071219005,0.0,0.0,0.0,0.0,0.04428358641000433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004331477026752677,0.0,0.0,0.0,0.0,0.02695809936627549,0.004287238356126796
