,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
610,heard,1.125989905872413,0.05628845967246355,0.0,0.05028808631546415,0.0,0.055881701289969506,0.0,0.004608659707431304,0.21169115508532524,0.049788232533165354,0.0,0.15046936836433336,0.08781510288086448,0.016886001472789625,0.0049039693211787696,0.0,0.07355918442691711,0.03022093803486828,0.03015507321495806,0.08115146779966738,0.0,0.09898218076436033,0.0154475146984937,0.0016147165518096802,0.0,0.0812832743163532,0.0,0.001293489309675822,0.08716388241487828,0.0,0.07578151876951432,0.0,0.0,0.011302779810639756,0.27849883866039593,0.0,0.0,0.0873539202612217,0.0,0.0,0.0,0.06521614466939102,0.05463705088352564,0.014666344009608,0.0,0.07085131765439066,0.20644362252972323,0.02975162120055258,0.18728792133068797,0.004657487608086643,0.004912224924303343,0.0,0.0,0.0,0.0,0.0,0.03701224711276107,0.0,0.0,0.0,0.0,0.0,0.09413601618590484,0.15983308338480123,0.020166070736421734,0.004907453438163482,0.5336729183923441,0.027772517525211034,0.0,0.0,0.0,0.21950387755695494,0.008837147772499299,0.0,0.07907768389371668
611,hearing,0.2724933451855056,0.0,0.0,0.0467144354003348,0.0,0.0,0.00553551606928286,0.0,0.0,0.0,0.047497516318381276,0.06629231164434887,0.0,0.029685352046590514,0.03491238309612045,0.0021827966381514122,0.05092132413165543,0.005054475415914237,0.027451004211134424,0.0,0.0,0.02592989570739088,0.0,0.0,0.02057343442817811,0.011341341753137535,0.0,0.0,0.03937815090987819,0.0,0.06698220316454587,0.0,0.0,0.11998418193081957,0.6546853388713778,0.0,0.0,0.0,0.0,0.0,0.0,0.04554782631232155,0.6280498090123754,0.0,0.0,0.0,0.0,0.23359199712342732,0.0,0.0,0.03063155686440341,0.0072165222125300955,0.0,0.0,0.0,0.0,0.012809553708092546,0.16147555447840842,0.0,0.0,0.0,0.0,0.5864568013593268,0.17240771528468277,0.0,0.0,0.13894380841696835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,hearings,0.128865642214984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27051500257047956,0.07217428708766196,0.0,0.0,0.0,0.0,0.10032875734687187,0.001060624175955606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056243874579690635,0.0,0.0,0.062029009894468974,1.507993995365681,0.0,0.0,0.0,0.0,0.0,0.0,0.004237380551579844,0.9039858201387964,0.0,0.0,0.0,0.0,0.3529595876008284,0.10707160992666678,0.0,0.009902256687274905,0.06466813348536775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47632415892488905,0.1497204879712937,0.0825498572308634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,heart,0.15748599627823878,0.0,0.0,0.1724031075523045,0.0657731797851471,0.0,0.006040316498888056,0.0,0.021338294979123523,0.028357515647082308,0.0,0.032714058065791383,0.0,0.0,0.0,0.0,0.0048486547636410774,0.0,0.04022229048993908,1.0111652303703074,0.0,0.0,0.0,0.0,0.45459083975697395,0.005407915444078192,0.0,0.008574404432839855,0.09680952530849024,0.0,0.0293307565607685,0.0,0.0,0.0,0.0,0.0,0.0,0.17429972198675198,0.0,0.0,0.0,0.020586990226757442,0.0,0.0,0.0,0.0023631734566189767,0.0,0.0,0.04075662117426578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03941044447763343,0.0,0.03825863063779027,0.0,0.0,0.25347112288933077,0.0,0.0,0.0,0.0,0.28615328586062183,0.0,0.0016876340009683377,0.0
614,held,0.0,0.0,0.0,0.0,0.1820933013844547,0.0,0.02566987066614809,0.0,0.0072847896901891,0.0,0.0,0.08350804114069657,0.023143470449841615,0.0,0.030362580529697654,0.05130637354690365,0.12744390907350941,0.01682891260355854,0.0,0.5022350257264826,0.0,0.03983570268838121,0.00673845956682283,0.0,0.0,0.2342177662807499,0.0,0.07640826324947712,0.002754890948814773,0.0,0.026178294468823467,0.0,0.07853549371542166,0.17128876321404277,0.29722711038633864,0.0,0.053162933149173884,0.015092642376507304,0.0,0.19333152037305626,0.0,0.0,0.48251107661087417,0.03444603982861388,0.21655190487994358,0.0,0.0,0.2910106909995963,0.3064356733156376,0.0,0.0,0.03952974796711559,0.0,0.03229785751197582,0.002062102861259699,0.04619571838863954,0.02659646032779094,0.014497940877716733,0.0,0.0,0.0,0.05221643699442605,0.12401704662862383,0.4614407481658792,0.1576466597430458,0.0,0.08320536396666667,0.0,0.0,0.0,0.0,0.1436971348329043,0.04864151731866392,0.0,0.05437488693227969
615,help,0.0,0.0,0.47392373177211267,0.1421385204660352,0.0,1.1437277897261153,0.3179554028769568,0.1698335241198015,0.0,0.0,0.2613614807241873,0.12258264851023269,1.2375339811881192,0.20642095393818377,0.31806649275165494,0.0,0.2861338803254708,0.0,0.2370877286339268,0.15423304355552775,0.15881886958558308,0.5262806646787725,0.4843303897121185,0.0,0.2277557442144383,0.0,1.4311615368301132,0.06790493372217721,0.9733453939698791,0.08713385410249255,0.18658043590724951,0.32891186924597227,0.0,0.0,0.0,0.017706796689158012,0.0,0.21922367585828373,0.13945280895173834,0.05734597657144846,0.0,0.11443499170568625,0.0,0.051613687046960184,0.0,0.0,0.0,0.0,0.0,0.44889556589530855,0.0,0.0,0.29687653113709955,0.0,0.0,0.0,0.32363288555142516,0.0,0.0,0.0,0.0,0.23096504610717777,0.0,0.0,0.2523453148048244,0.0,2.0225889218395876,0.0,0.055288854193243066,0.19805291453186277,0.5266976732509792,0.0,0.0,0.35532660526128734,0.0
616,helped,0.0,0.0,0.0,0.0,0.11887786844917901,0.14832002322317075,0.021106680076174528,0.0,0.0,0.0,0.02557294358935504,0.04995655124647855,0.04962770454498844,0.0,0.015783500509904545,0.007367883379635229,0.0,0.0034054442362842,0.002361904174269251,1.3410597544359262,0.14285108958929182,0.07420549690419653,0.027148830234588653,0.0,0.08352536170158127,0.12326286795394374,0.2197834977440566,0.0,0.03749342621263489,0.0353445548523676,0.0,0.04474854565245847,0.0,0.0,0.0,0.0,0.0,0.028190425009225476,0.023529068790756193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006946843921065866,0.018672129689730404,0.0,0.0,0.005384190482796066,0.03975485456616179,0.0,0.0,0.0,0.0,0.005245451235862471,0.0,0.005834481059279265,0.0,0.06264538479797573,0.0,0.0,0.06270353039037642,0.0,0.17888093993189888,0.0,0.0,0.0,0.05548540014174235,0.21085065804906641,0.012755768837743065,0.027872770404107246,0.08404706126845257
617,helping,0.0,0.0,0.05205216719158898,0.00842451569250521,0.0,0.25088221701888286,0.0799340599001295,0.018441026138329073,0.0,0.0,0.04520882555716814,0.0030705893746247248,0.1774790854729782,0.05714376082448648,0.050364478765270324,0.0,0.0,0.0,0.0404577118793135,0.4900902240903294,0.1272315492603192,0.1477255177793723,0.05152143114631538,0.0,0.03777452530141174,0.0,0.43492937363517203,0.0010298108801369739,0.22815766667645346,0.016622531221290218,0.05217415862998318,0.09626333185567508,0.0,0.0,0.010938199552386013,0.0,0.0,0.05610374609202164,0.0031069908736284127,0.040873396864263924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046239021920447355,0.0,0.0,0.12454992168005381,0.0,0.0,0.0,0.04495562216658506,0.0,0.0,0.0,0.0,0.07280496576383816,0.0,0.0,0.037089225757470944,0.0,0.4590503394404426,0.0,0.015199243215361164,0.01908892787527474,0.15630025148114524,0.0,0.0,0.08942960586072374,0.0
618,high,0.0,0.11626790721336917,0.0,0.0816505961163173,0.0,0.5226778397874334,2.3439457592055173,0.0,0.0,0.0,0.13425968148399411,0.0,0.0,0.0,0.0,0.0,0.022941190865960984,0.024840406463075018,0.2519876169193079,1.2090287191776232,0.08292531225105779,0.054115823557024226,0.21891356185849803,0.0752396184697985,0.2220761626536498,0.0,0.0,0.025938440647217943,0.0,0.1127465217247493,0.05743848281682086,0.07022836959378616,0.013853873969018883,0.0,0.0,0.0,0.0,0.0,0.0871711534043896,0.1369451902137577,0.09215433213406296,0.032676668997570664,0.0,0.3908097697574303,0.044268932751580815,0.0,0.0,0.0,0.009416407664220269,0.0,0.026664043771479955,0.015960262020201937,0.0,0.0,0.09050558337492311,0.0,0.050987335865988,0.017202421852908562,0.02529165883703022,0.09320746400586663,0.028632881915704914,0.0,0.08413280857312055,0.0,0.40438694754589466,0.0,0.06401796059884103,1.2307010319084462,0.0,0.058487933103038146,0.09767163691419779,0.02195725574478237,0.0,0.0,0.0
619,higher,0.0,0.3045281598217043,0.0,0.1368150617071207,0.0,0.21033061879094542,0.0,0.31701595078754197,0.0,0.0,0.07704179100588464,0.0,0.0,0.012938823771076231,0.0,0.0,0.0,0.0011641611937385917,0.0053749117427593545,0.0,0.0,0.021571810061941674,0.17899811297683774,0.0,0.0,0.0,0.0,0.0,0.0,0.02863780465044448,0.0,0.015101183812298295,0.0,0.0,0.0,0.0,0.0,0.0,0.004577301391057034,0.0,0.07548185957535526,0.10044907559387077,0.004775499251491396,0.26753089071507563,0.16386219662089616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054622611432451666,0.0,0.009294727400095437,0.0,0.004289093078646485,0.0,0.001016673907326829,0.0,0.46012203722126005,0.0,0.0,1.0700563665891152,0.16558945654652013,0.0,1.930871611842127,0.0,0.0,0.0,0.0
620,highest,0.0,0.0,0.04773592943856571,0.05294559205650136,0.053726517782292316,0.17567700491084245,0.07814687831146823,0.08501091789377462,0.0,0.0,0.0,0.005622290625545074,0.0,0.06340457397994655,0.058035363203019455,0.0,0.0,0.0,0.08275819939005861,0.5335107797699932,0.0,0.0,0.0016467818961314613,0.013197818139466749,0.05613156241645062,0.0,0.0,0.0,0.002734805433029652,0.0,0.0,0.012162587952656711,0.0005664971917250875,0.03870569414717794,0.0034945694297712003,0.036394501956968195,0.0,0.028169240967339394,0.0,0.06141318902690045,0.043670274441932055,0.0,0.0,0.04328510854455826,0.021197790499686245,0.0,0.0,0.0,0.040007369989788474,0.0,0.0,0.020616176478035802,0.0,0.0,0.0539343491036409,0.0,0.0,0.021386332504253095,0.045477507291059704,0.0,0.0,0.0,0.29924500939278736,0.18925283218024982,0.008991834937104246,0.0,0.0,0.4275034253258816,0.0027997544944602035,0.011259903124735807,0.051066787551807935,0.25543654121512327,0.07574556445084549,0.00889125398004435,0.08453975394017373
621,highly,0.0,0.0,0.0,0.0,0.0,0.040361722516730134,0.02578281352499639,0.0,0.0,0.006882353832583607,0.010571575915678035,0.019673699341147242,0.0162530853270752,0.020444575721763107,0.040765037474852994,0.0,0.026733857099198493,0.030284418671126245,0.024217471324743774,0.1878496693155316,0.12380732854375505,0.00501498693015747,0.036220942773882,0.16125088701915266,0.14417564119640208,0.0,0.053315925075429406,0.03905731313462191,0.0,0.03713520125706673,0.0,0.0,0.0,0.06420290237059904,0.060963733291145995,0.0,0.0064809647068273645,0.0,0.014972055078453842,0.07647787262390093,0.07505227269804152,0.0,0.16338513428132384,0.0,0.0,0.0,0.0,0.021345811042619452,0.039450434040351014,0.0,0.018931965011818506,0.0823965205137733,0.0,0.0,0.14672973858456087,0.0,0.11041776455871355,0.02639787924694167,0.00017769127164283643,0.02174015475975379,0.0,0.0,0.17535858108441374,0.04696816376053256,0.09250333360881799,0.0,0.0,0.03701494273282102,0.0,0.007625331550415647,0.11370777209529727,0.0,0.004183358728738687,0.0,0.0
622,highway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951703695182603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.629301580259051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06699854742063921
623,historic,0.0,0.0,0.0,0.0,0.1431703167070465,0.0,0.0,0.0,0.05221685217932192,0.0,0.0,0.0,0.2033758463572564,0.0,0.0,0.0,0.0,0.027829877847837477,0.0,0.10304665053336234,0.0,0.0,0.0,0.0,0.0,0.17814921767418498,0.03602171683839266,0.017952472975440333,0.0,0.0,0.0,0.0,0.0,0.06320787456716893,0.0,0.0,0.0,0.0,0.023300303819660972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07707655581178434,0.01089237826467339,0.0,0.0,0.0,0.001169829915838161,0.0,0.0,0.0,0.0,1.9952526488743698,0.0,0.05115324991941447,0.0,0.18409882832162625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260865546767837,0.1614998087499878,0.0,0.10386212042846225
624,history,0.0,0.14860450106451126,0.0,0.0,0.9787083732462096,0.0,0.005863429438732223,0.0,0.0,0.0,0.0,0.13718042027077446,0.0,0.0,0.0,0.0,0.0,0.06393752533687867,0.0,1.3094485562111995,0.0,0.0,0.0,0.0,0.0,0.5128205146940099,0.0,0.09776263999288108,0.0,0.0,0.0,0.0,0.05612230017665974,0.0,0.0,0.0,0.0,0.1856484605269458,0.0,0.0,0.0,0.0,0.0,0.0,0.2222277434081859,0.0,0.0,0.3851197373454911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428991436627152,0.0,0.04483110948663625,0.0,0.0773618575773138,0.05812867264836191,0.15180183359924473,0.0,0.0,0.0,0.0,0.0,0.0,0.024534291129667256,3.475002623784395,0.007822870181319242,0.0,0.282581833849735
625,hit,0.2264335920067321,0.0223086457906596,0.020478787298241586,0.0,0.04226145936475406,0.1781272010740049,0.0,0.1756218331145222,0.0,0.0,0.0,0.0,0.0,0.0,0.021332034566623293,0.0,0.01688407184730665,0.03220603497551403,0.0,0.15350235906024853,0.0,0.07832995242626126,0.12241070908247485,0.0036851108010847416,0.0,0.0,0.12425950536419972,0.0,0.0,0.0,0.010597088000296255,0.03878581283899015,0.0,0.0,0.0,0.024027590089629104,0.0,0.0,0.037264155102284736,0.0,0.012163611797429703,0.010767693130074097,0.0,0.0520185045769307,0.0018156334202400004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014645868919029316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02002556936523882,0.06401286686101762,0.27835644938221965,0.12401324445650201,0.0,0.13367344947245297,0.0,0.0,0.010352289092325197,0.023752574904579014,0.10811907940064766
626,hold,0.32288054977456176,0.08337095154411832,0.02498511529035402,0.0,0.06867469906728954,0.0017518454635316707,0.024825807984896548,0.0,0.029710968016233776,0.0,0.0,0.13080257932036482,0.023867963025204716,0.010621227089987983,0.07552896970983451,0.0,0.059288962657364074,0.018097445674855883,0.0,0.10436822899613492,0.0,0.0,0.0058771538774587805,0.01587799953754884,0.0,0.14859150401074947,0.0,0.040524048694174045,0.03775135325481575,0.002314979298201738,0.10841691718311873,0.0,0.010047332698337262,0.0198011718665508,0.05461084461338187,0.0,0.08088195649195407,0.0629112797598445,0.00562964187775063,0.037220818625351364,0.0,0.0,0.16879475805276808,0.040945999545641924,0.02679262964791992,0.0,0.040037625849465665,0.23715068714365922,0.20075316967772655,0.0,0.0,0.017122358113854284,0.0,0.0,0.025890052153939743,0.03811716228661304,0.011890413479754395,0.0,0.000280672210765151,0.0010112473751931778,0.0,0.06924013033134435,0.11478690804163368,0.09434469965691618,0.14168507925156218,0.0,0.20159349715434013,0.018240866930894287,0.0,0.0,0.0,0.27438803114433846,0.0,0.0,0.0
627,home,0.24005472785270796,0.0,0.0,0.41710095990916457,0.37817102319243107,0.3912148908936874,0.0,0.10640034000482188,0.0,0.0,0.2271077714138819,0.0,0.030433479514344306,0.3932170292845235,0.04456079727337358,0.0,0.0,0.0,0.0,1.3298318681015442,0.0,0.0,0.1930118782500933,0.0,0.0,0.0,0.28361480405943845,0.0,0.9223033734348512,0.0,0.8271310469970446,1.2842936330421155,0.0,0.0,0.0,0.0,0.0,0.24942549968644614,0.0,0.0,0.0,0.5188754967138264,0.0,0.10215735646490014,0.0,0.01586733992596964,0.0,0.0,0.0,0.0696032533558522,0.030899411095076264,0.0,0.0,0.0,0.0,0.0,0.0,0.043854617257431956,0.0,0.0,0.0,0.0,0.0,0.0,0.6342832759212033,0.0,0.5698447982120414,0.10392824742536359,0.0,0.1668642948147284,0.0,0.5806427483563523,0.7080237785265932,0.0,1.1274145090085663
628,homeland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.814660976039658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007840536410269992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,homes,0.0,0.0,0.0,0.0,0.026048400300949112,0.03480775096170159,0.0,0.0,0.0,0.0,0.2683529246367205,0.0,0.0,0.11088433724850376,0.0,0.0,0.0859658648489774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539445565921843,0.0,0.5723584143490938,0.0,0.002726139487126852,1.1449406624125553,0.009687424340015578,0.1229963376334545,0.0,0.035867950188954494,0.0,0.03208405271686309,0.1319175334883087,0.0,0.0,0.1518508709867017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03216008105518975,0.0,0.0,0.42424398574117805,0.0,0.8081571107278652,0.020544313097345616,0.0,0.11572513523710377,0.0,0.0,0.10994864372746682,0.018609328795278646,0.14165850077734443
630,honor,0.0,0.0,0.0,0.0,0.7417535163564919,0.0,0.0,0.0,0.11437972965505856,0.0,0.0,0.0,0.0,0.41407129131485876,0.0,0.0,0.0,0.0,0.0,3.9073287251035227,0.0,0.0,0.0,0.0,0.0,0.03354954799500688,0.0,0.0,0.0,0.0,0.0,0.0,0.08561136474335995,0.0,0.0,0.0,0.0,0.21051352009412835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00541291224869331,0.0,0.7633792771073947,0.0,0.0,0.0
631,hope,0.6476785292475651,0.0,0.2349185010401637,0.0,0.20146632407750623,0.09750792157424237,0.0,0.0041015392624009364,0.0,0.11603560924732668,0.0,0.5730150380810665,0.7435861799826576,0.0,0.0,0.0039544811861515,0.028276193299702317,0.06658510508206482,0.015235267677643986,0.32088426248927676,0.045107873182763575,0.0,0.11832431628614891,0.0,0.34389291783309883,0.10088803104807713,0.17788785328655882,0.2632790186542314,0.26263442493123723,0.04670633732889488,0.08202070509751547,0.16694405630253548,0.37910259098235727,0.0,0.02181417529296205,0.0,0.0,0.08573291167817589,0.0,0.10376122771997952,0.0,0.0,0.0,0.0,0.00041516022982870894,0.0,1.404697856488828,0.32752844145992954,0.20879658927489855,0.0,0.0,0.0,0.08191331864347594,0.23318959689393773,0.010660621677190934,0.06953865029448011,0.0,0.0,0.011539112706416133,0.006253492485038556,0.0,0.42990168257438266,0.06965236892262044,0.0,0.0,0.0,0.9673975460022896,0.0,0.0,0.0,0.0023201731700295564,0.38847670929979405,0.0,0.0,0.0
632,hospital,0.0,0.0,0.0,0.9398666923448132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38459829061512313,0.0,0.0,0.0,0.0,0.0,0.5705395847274041,0.0,0.0,0.0,0.0,0.08768353972869589,0.0,0.47538056755524066,0.0,0.0,0.0,0.018395148832721957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402684348753443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08171333685545765,0.0,0.0
633,hospitals,0.0,0.0,0.0,0.8829958479050393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28013372499887007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3312227823383118,0.01002252760327264,0.0,0.0,0.03776110563601767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975376750510281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020184257135804483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005444004155767566,0.0,0.0,0.0,0.0,0.0,0.0
634,hour,0.3515469336392323,0.0,0.0,0.0,0.0,0.01770003822766315,0.0,0.0,0.1797520518866348,0.0,0.014178748742830071,0.05084703783871704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11917502859515686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026376367810766865,0.017476473723845413,0.0,0.0,0.06226708282745011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04860511607863693,0.0,0.0,0.0,0.0,0.49287428957998775,0.769405610665955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03241842328301316,0.32902468032590004,0.0,0.12487998972203648,0.005086089022370631,0.0,0.0,0.0,0.0,0.0,0.0,0.18825920445507138,0.0,1.1660251555733796,0.04013599098142844,0.0,0.0,0.0,0.0,0.0
635,hours,0.29621348574374967,0.0,0.0,0.049208610398673996,0.01826366286951943,0.0,0.06004079287493418,0.0,0.009317655823985088,0.0,0.0,0.11382306300432296,0.02803911653318361,0.0,0.0,0.0,0.09216038686710584,0.0,0.0,0.4062049863663104,0.0,0.0,0.0,0.0,0.0,0.0,0.0016492865045577927,0.0,0.11266304386095913,0.0,0.0,0.0,0.050235803089388076,0.0,0.07566768829745188,0.0,0.0,0.02654343906722331,0.0,0.0,0.1801054701454239,0.0,0.0,0.0,0.0,0.23746529378489428,1.2737892304109721,0.2274071671741091,0.0,0.0,0.0,0.029699249222173204,0.05689154438222021,0.10225822719414418,0.0,0.0,0.5298389480428772,0.0,0.18529433261634268,0.01254888994190424,0.0,0.0,0.0,0.0,0.0,0.0,0.27265047603939074,0.0,0.13004806169568858,0.074809499842072,0.0,0.0,0.0,0.0,0.0
