index,word,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
116,away,481.6275896082672,13.664378712042204,0.013334939548720592,120.03940047375102,0.01333836061809875,0.19545408111865642,0.013600244936588506,0.013335446772584072,190.02230706749592,0.01333479052204931,84.48007943372704,0.01360444728283717,61.970365760803006,182.7385365806073,0.013335800532773655,508.66102192551136,0.013334770678201074,41.07490412179094,51.507340400739984,10.813823833360171,29.236910131333097,0.013423432574267225,29.19704236369661,0.013355908021550277,0.01358693962056737,0.013335927026157159,0.013804805080314998,56.67513690537829,0.3812264694452036,50.21616575030718,0.018294088789407015,0.013376948643036983,114.97711431810727,60.574091460803785,0.013340998368839868,0.6753779372865982,0.2236328152443906,0.01333531771709655,170.3561352632595,4.273249844740475,0.013335087138743167,132.57250210132165,0.013337514510777217,33.83114456403573,0.013350272426824317,0.018995190519938993,0.013461679984124538,0.013335371172236274,0.013335048595410034,66.95380146335278,59.70285553074907,0.014157897089884837,0.016073339285904997,0.5188244487197882,196.63485311289006,5.89971552080507,28.288919428242266,0.013335275131505939,0.013335273508866943,6.203620557863841,19.0021462637484,0.01339850035049857,0.013335143327899089,5.574537148506219,10.144472784465686,0.4456012916631923,1202.4585787337608,344.08825868068095,14.518434214978623,212.22954624551616,0.013339514788950204,20.499570196276007,33.87988089368164,38.705347978083026,0.013335976098193867
117,babi,19.343290257987782,0.013338384791752193,0.013335157022277808,0.01335833078257696,0.013335385177085832,0.013339125131203665,0.01335010597072765,0.013334737649659525,96.27182917515074,0.013334852802404533,0.013344168345347617,0.01333644431336176,0.01333562145589285,0.013335564404401486,0.013335198537439773,0.013368358881164322,0.013336012897187582,0.013336824456868731,0.013339512148424432,0.013346510375001161,0.013341989745996066,0.013337423241443706,0.01333526636343453,0.013335082172982446,0.013348588027710296,0.013335037120224923,0.013340952359207655,0.013335720541078566,0.013339301818277602,0.013361237685649752,0.013335762041024931,0.013335020908778465,0.013339413231941714,0.013372378608035496,0.013335066877855475,0.013347617173116734,1295.278840060393,0.013335003005969584,0.013376519863607238,0.013341637961785212,0.013334945126584457,0.02631534327526815,0.013334728513384062,0.013870515771896927,0.01333495807141501,0.013361207043965814,0.01334277900101889,0.013335189775555775,0.013334889183103252,113.98426514593072,26.373929034465007,0.013335017766315634,0.013335297809102151,0.013335535701357202,0.06222891577257666,0.013340353028458157,0.013375226784422118,0.013335093135776185,0.013334895500561357,0.013837068933661077,0.013355224987625302,0.013342653389000392,0.013335200368009267,0.0144738637089804,0.013382060674022717,0.013346277147388484,2.6845875651348536,0.014981784529364932,0.013337619401441594,0.013335973511501082,0.013334921120398533,0.013351658147486298,0.013336228475801537,0.013341830370517073,0.013335092789868818
118,background,54.39064757041856,0.013442356277106063,0.013335029117423883,2.785925661343869,0.013343709761249826,0.013337077235458948,9.321594129510592,0.013335311640046527,0.0133516652426119,0.013335003853009553,0.013341794182117086,0.013335602745693334,0.013340239712656642,0.013417626867968883,0.013336339074007365,24.783613600294707,0.013335106545986786,0.01333598536582327,0.013402675267902809,0.013352310607213282,0.013370818023531432,0.01333704244017483,9.10988412998756,0.013334936426348075,0.013383222769784119,0.013335305796932732,0.013335673255387604,10.138909031957747,0.013343724216845975,0.030195709471337446,0.01374114973509367,0.013335315066672735,4.219109109310314,0.013337813392237718,0.013335071245696958,0.013351087303996685,0.013336231609936475,0.013335071673316072,0.013394581906683302,0.013336477769136748,0.013335987518938585,27.760158750283065,0.013335194204641004,135.86845907990823,0.013335140517806625,38.88488198842729,0.013338977245023169,0.013334938958058021,0.01333514914691536,0.01333887283406677,0.7949842572198225,0.013335396552874992,0.038846814913602486,0.013364445721022324,1745.883928872101,0.013335025242301825,0.013337292255594012,0.013335297095324761,0.013335279593219443,39.46165107970385,0.013335046480182996,0.013335024517685019,0.013335099470957033,0.013335309693800184,0.05243297018070125,89.43160710267853,54.14823621673183,0.013412985550081847,0.013418406512443809,0.013336185118725011,0.013335145750109578,20.831476905415386,0.013749920111034725,0.013338090634513878,0.013335621640869069
119,bad,0.021508832300159316,52.85383584175278,0.013335102626911415,116.83543767095014,0.01334352781822744,0.01443650228262069,3.6798384485124602,0.013334803487123036,4.456875727523801,0.013334769566499148,142.67955213648202,0.013348739992975384,0.013762285120433692,279.8252203210298,0.013335122834501013,331.9894614031228,0.01333514529306384,32.51058490051118,0.014264938040753045,0.013555362278463415,4.039880244137724,0.024624783772142608,0.013729760666480812,0.01333573579063563,0.019089993535245233,0.013335055398141662,0.01434645986586565,84.3942041474612,0.025608220292559866,62.122570731885126,0.013351258939251206,0.013336728392441478,120.30269144919451,104.26878506622417,0.013336042395807837,0.03142498056500176,0.01333863102330603,0.013335091759836982,94.91289864372817,0.23585528126852398,0.01333511836974532,34.00640121546902,0.013335151404650244,13.594003163528779,0.013451707760507501,0.013346113771505056,63.21796754480294,0.013336218883625704,0.01333500369841598,0.014057545202729588,21.08299269619533,0.01333583621681504,0.013338176625768814,0.013339302560951123,53.9316157283463,37.715241175418704,5.152115059468871,0.01333510035259079,0.013335383299278638,1.7013661008845216,18.678317285222477,0.0133353773359799,0.013335221424272996,0.013444828012501237,11.599522411994611,7.1102926388894225,648.2649677955065,156.0914455157985,16.303170488546844,413.7503283416924,0.013340752191434315,0.014244794736592622,4.566443932187645,0.26334020294145555,0.013337468936291052
120,balanc,44.386222369088614,304.75209280867506,0.013334669139129972,18.167654174139294,0.013338143142989211,171.18262782968094,0.1295640127629244,0.013334961435714826,0.039213215842935786,0.013335251931909818,129.39166502185432,0.01559611600722917,0.013372755875264253,0.014078035499887512,0.01333512064265599,131.844331960106,0.013338976367040841,1.2119994218859864,0.15797468269399606,1284.821195246171,0.015828329428713258,43.19467709994449,0.014578895413447661,0.013335337716866258,0.9706220322646131,0.013334945904778519,0.013390574529398855,2.616078943468546,0.014091913642261375,853.9065708825035,0.28781695349657493,0.013336200774998521,9.295087569024673,1.3956810371768607,0.013337836869505468,0.015585150419711586,0.013340568612412793,0.013336374672041624,780.6441280848364,8.062794372049467,0.013334975557293951,63.375121316779726,0.013335349783151271,0.0436863012677132,5.747818086506665,3.575533867242238,8.731259523824985,0.013336534994504877,0.013334926629621461,0.03699187797730973,17.446669823465108,0.01333669378728784,0.013348243012837107,0.8760476843592244,0.014687270580386295,0.0887450789246361,2.4141680283677562,0.013335099275994855,0.013334973390604837,29.71891731615637,16.66580429564264,0.01333544666469678,0.013337699759884391,0.013775533500787392,402.1370629191616,0.3241957688981043,4.478479266231356,1275.0857121925785,0.031129086977058462,11.44867432947582,0.013343216696266062,17.927405331189142,0.013432296317350894,0.013369375197245627,0.013341447744924267
121,ban,0.018025474762811272,0.013354463541957037,0.013335156529699868,0.013344310393987346,0.01333512360547186,0.013335632429505227,0.013335631344985973,0.013334857013561487,0.018796755943482114,0.01333523221293863,15.401565773851708,0.013335451391186717,0.013367317729929572,0.19715842877594364,0.013334803372926342,0.01333711425408962,0.013335398553322894,0.013337990868379309,35.2690137147874,0.013345091718240476,0.013369389312400932,0.013336833093639314,0.14121018341200156,0.013335133522669301,0.013353762095459458,0.013335394880427473,0.013362829188148349,0.013566603627090862,0.013335501310760854,0.01334051830054474,0.013335111956083816,0.013335097126909503,0.013339869716489507,0.013352334541113984,0.013338662843068474,0.013999781063726756,343.3611290484026,0.013336456555874157,0.013410429250247023,3.8852359344907033,0.0133353657107091,35.65504861322374,0.013334923580393355,0.018586590890181807,0.013335318031978623,0.013335892633357637,0.01333502790359906,0.01333518162730447,0.013335065262040565,0.37101960286552943,0.06323708202796104,0.013335357726531369,0.013337330303642536,0.013336974322006832,188.35040447156987,0.013336986909592258,0.01334076274344738,0.01333472562127317,0.013335036208161498,0.013761087582521748,510.1715305627655,0.013335094029534205,0.013338290850278023,0.013340840013904386,0.01333723195444764,0.013391297345439241,1.7905696711781154,0.013335568851287855,0.01335446844725778,65.25222888909808,0.01333873054443614,57.74064572815338,0.013336322755628951,0.013336638515735254,0.013335304576706123
122,bank,0.22764722498048778,0.01333548434861884,0.013334846235603224,0.013338959093855416,0.013335044920397008,0.013431700468322557,0.013336258261257124,0.013335168526347472,0.013338818033210648,0.013335098429713196,1231.650467286575,0.013335539893692572,33.63012283430606,2516.1743178301795,0.013335094708137915,0.06986629698817043,0.013335314852076492,0.013335219774229154,0.01340544647219253,0.013532945779346564,0.013335863464101745,2.642826696096188,0.013336219228256532,0.013335058345565403,0.01333692460047421,0.013335052893434084,0.671626572737319,0.013464092231748565,0.024515204139962953,0.013377417680909,0.013355351458135522,0.013335418364738408,0.013430913455518537,0.015648958469890298,0.013334790794211546,0.02098632850918034,0.013335391303227655,0.013335018976908322,0.06602124117000097,0.013881601163419242,0.013335073271946826,0.01359154229350805,0.01333494456922481,0.013395713835636806,0.013334875706932234,0.01333763862876803,0.013335931606857034,0.013335360131369248,0.013335250239432795,0.013340772564646153,0.01334646884867149,0.013335519047180151,0.013335330843313188,0.06608733690847955,0.01336345659008657,0.01348215730855124,0.013344642991760308,0.013334865949437513,0.013335110304527132,0.013447647432613308,0.013348317571714228,0.013335574568555972,0.013334759529495657,0.013359299675750114,0.013336319490713846,0.013337192028037296,23.169542845157235,1.7973345141638886,0.013355516840818904,60.33161493662633,0.013337920118479915,0.013336000562108593,0.013714671127930213,0.013338565458136643,0.01333576588062109
123,barrier,1.5344611819127125,0.013335646720552222,0.013334945222445903,40.50569827617997,0.013336756832453783,0.013340840452843759,0.013382955989140265,0.013334875752123693,43.24524406366587,0.01333503995330982,0.015723056873166007,0.013346256090616408,0.013336548794371754,0.013342866718150142,0.013335039943683978,0.013338203283029964,0.013334993057412693,0.013335865698558295,138.6270736256334,83.9618236349116,0.013338306275744102,12.3366457603757,0.014418953549039172,0.013334813033688275,0.01333517540754081,0.013335100090966452,10.201561763305534,0.013729665484020553,9.339814325693693,0.013335210820990913,61.69623394738454,0.013349566203497885,0.16847898813292225,0.013335886706106793,0.013334928178358432,0.013337310814640858,0.013335018127559736,0.013335110681925116,0.013367693106104738,224.0799250295336,0.013335231085124317,0.013346054101071796,0.013337009709637712,9.726986651007538,0.013338757919718305,77.12658808919232,0.013336915872518007,0.01333521501039231,0.013334929246499502,0.013348201955276626,12.073562344645703,0.013334992003469963,0.10944830219217357,0.013336104230344125,0.013694313051377168,0.013335391781994688,0.013336684380351842,0.013334899515454676,0.01333472895533631,0.013584285036924224,0.013348982927575989,0.013348063368593704,0.013335037520998603,0.013335179719537566,0.013387271023507416,0.013382206133998827,18.07367773523611,0.013710897804530995,0.013339282073592409,0.013357001306457722,0.013335011664410928,0.02786405017993914,16.55983422278223,0.013334998160301186,0.0133347763807181
124,base,0.014157040107358956,64.37397316471396,0.013335448984998484,47.137288893804175,14.172880555599162,0.014417637797028988,281.4478619203335,0.013334747915294987,41.44909368204964,0.013334572066722599,98.53511016405929,0.013386999706246579,120.37487619398098,9.428464904458648,0.01333515849719065,398.009292010428,0.013335580779708232,0.013341448457995175,9.762677739699544,219.80511699753552,0.013424775113861268,14.116314810686298,32.40798253446893,0.013335048440108266,21.210274617191978,0.013336456341557109,0.013365993910606146,65.77873762762381,13.394920864757115,34.60537561719723,43.16059761580185,0.013337065443525394,62.14178246203301,6.30127907459159,0.013339438570393637,0.0149373677227787,0.013337260840369552,0.013336610357402634,65.50805347925407,16.193914249204255,0.01333708429993003,68.30204511118605,0.013334779286991212,70.06182255543555,0.01334847842535635,11.735682407015183,12.412083892952591,0.013335353519587064,0.013335494861974662,25.114927226491844,34.078572519793454,0.013346208750001061,19.245007153728938,0.014227962263392197,0.02646256469460642,0.013338130736492414,23.87233374593129,0.01333486878773043,0.013334658006134634,24.731868993415908,44.677849961330274,0.013336022887144331,0.013337091371284398,0.014053131727383143,157.53538691487697,2.816856314277251,45.08126655888942,17.66883987429383,18.79061371149324,127.22407990115883,0.013336546540186522,530.8108223690946,62.43660496700576,733.7077313232209,0.11221614198894664
125,basi,5.123092720139375,0.013771993327735365,0.013335121875861259,0.4254082594770307,0.013337244959759036,188.31835118388312,26.713387520415864,0.013335056877160138,3.516595094646001,0.013335433434948247,33.11847315734599,0.013335909571572092,0.013921126824972362,0.013412485723756567,0.013334918341007841,371.6367883429005,0.013334931513421773,0.013489897112285213,4.448813240162925,84.45300971876067,0.07040362029041083,20.1166240401605,23.724751657514943,0.013334917348397455,0.025007862020766915,0.01333777314737313,0.013346545842304953,243.93333970048724,4.2711425922907145,35.68546666445856,26.976744306024862,0.013338874366823522,1.3572871759173326,17.047693188852797,0.013335366441779935,31.219654554878364,0.034660492208509454,0.013335733077558504,30.98815674610687,0.013349776273489386,0.013334925301572152,19.6015293998447,0.013334865227485011,20.64060970288247,5.580930058522452,9.466955165784738,0.013343645106612304,0.01333501390445164,0.013335095214648861,0.013408932058930637,2.5148563802177435,0.013335096707778488,0.013340456616526164,0.26897070044332577,30.188735945419726,12.935723562505286,38.04562346528473,0.013335193004123728,0.013335143890826432,0.01337998153653254,9.715597589213033,0.013335304611250216,0.013335443261314844,0.013348877405732297,23.32304375404357,62.20421071147448,6.356600085087251,25.915561291564945,47.23878433203146,34.95843824942908,0.013335662608028499,200.99682030151763,0.013337833393983655,0.013345534741800369,0.013527613621212145
126,basic,6.952600363770169,9.499439634470635,0.013335303188882411,148.42173826286012,0.013344941088137198,0.039348633121386895,0.013590747657031206,0.013335154615853917,146.51526228720104,0.013335386311220892,42.33859540312064,16.417108843485668,0.01333601838000894,118.73970995516925,0.013335081890375189,903.538440479503,0.01333508400686186,0.013335463929542324,0.013439605802133657,3.895952452321084,0.013350179457650518,0.06287851109286162,20.323136021190308,0.013335053803716482,25.377989214080543,0.013338576597431519,0.07424300564678661,185.59195537827785,0.019225206133682504,15.980894961142676,3.710715236038767,0.013334949901210143,10.335971290663146,4.522936825146325,0.013335267526926492,0.013419704721945317,73.0049873067892,0.013336822544134316,18.548596177193296,14.246783684508245,0.013336959612115703,164.85877647328377,0.013335303269999111,30.867777027072133,0.013366892244652862,205.3028309363898,4.711469650119538,0.013335095305140435,0.01333505136823927,16.146817724780647,27.40496396536754,0.013335194296726395,0.013336408849311907,0.013439521427191434,0.014291353466127851,29.133723712146296,2.1890248463908426,0.01333500732756958,0.013334828786217036,7.435007398221162,30.306236147563162,0.01333606741294257,0.013334965851247148,5.541603441206692,98.77508105214484,21.98543476986743,330.4703268295886,2.088324958188783,20.323315512678946,23.25453713080095,0.013338114705478729,205.93640223082693,20.54826011219917,12.452961645628385,0.013336598803568486
127,battl,368.04770597716055,9.165189688052429,0.013336670920975792,0.013351029744750494,0.013338452985702501,0.013373693026620644,2.1178538093731842,0.01333519959638829,26.201742134430685,0.013335196498243449,0.013348112231042753,0.013344545992121148,7.910323852821718,0.09660178768541516,0.013335214552112899,64.70640511720383,0.013334847584350069,0.013493967233157683,106.5610610637187,0.013346684853634796,9.764623762014358,0.016159120319746464,0.01334845355793356,0.013335010186015954,0.013346559355365403,0.013334835776184958,14.987489170460439,9.041795314087896,0.013345191707191742,2.0306310445702334,0.013357583234667196,0.013336487589171369,0.013338295104308295,0.01457954949806125,0.01333539893946469,0.01333685758798304,0.01333823490514929,0.01333556037250446,1.3951301654792958,0.013801229560760216,0.013334929315067665,36.26358213275347,0.01333511604114199,0.03122425059562286,0.01333521135432178,7.365237940739994,0.013336382779810571,0.013335529087733815,0.013334763773283579,11.802400949255325,0.014495159542923243,0.013335155595149646,0.0447888067714721,0.04496430898791034,1.0816023432773227,0.013337962582543243,0.013343435374229254,0.013335521535291953,0.013335367643882065,0.23111743842026275,0.013336082527476551,0.01333490790038243,0.01333537914772798,0.013360602402543078,0.013339940248565824,0.013379546725793043,80.35163516009644,0.07329251124447946,0.013339520008132853,0.013338766894243357,0.013334880258768184,0.08138529688320853,0.013337104801483174,274.1750887248328,0.013341567625072104
128,bear,140.72086651066783,0.01335502357112519,0.013336915855800126,11.315950841170874,0.013335369083942334,0.013566303041744287,8.510069221608372,0.013335109753948875,0.0148583865923195,0.013334899935127521,49.80847836902728,2.4259156923599594,22.083712911275462,0.013336917471969573,0.013334900539372842,22.319537851330995,0.01333481470958191,0.013336050609762845,1.4144987354202203,14.810924481505891,0.01406785585835997,0.01927394941889189,0.08609015315981311,0.013335286193890435,0.013362467625844105,0.01333533225929331,0.013349994206695963,39.43493974412061,0.013390041860343684,0.015909145220369014,0.04238276913050307,0.013335038577370381,30.723865568458265,20.047725942894125,0.013334950401692346,0.013488923791919039,0.016290888536009233,0.013335170609451897,0.013352535715311475,0.013532492161463216,0.013334580589468747,39.082517145877496,0.013335109836101082,0.15512655422049862,0.013335306093293885,0.013345919736485273,0.013561604227952133,0.01333532824859943,0.013334812089713429,3.94813641865151,61.83109719789695,0.013337694904112992,0.013342157046859818,0.01333552529702035,122.71839734186759,0.013336589522432826,0.02228624105356307,0.013335330683448427,0.013335308945694329,0.01958403955643162,3.3526845729397032,0.01333474643334721,0.013335100303224661,30.710057010212466,10.296826036242162,0.013368166970707385,31.566265347739254,0.01898466073156451,12.813849870489591,16.807584788571457,0.013334885518128666,66.84855301468586,36.99040712650606,0.013358931797555346,0.013336835146565458
129,beauti,434.2696875902518,0.013334963930722426,0.013335004891679696,0.013336593186068661,0.01333491125688925,0.013336310250260223,0.013335156393016122,0.013334985977030003,0.013350871342578903,0.01333510538621918,0.013336012995374924,0.013334945390686142,39.45475124285575,0.013360788032019691,0.013335034944223088,11.261385708908238,0.013335303387201087,0.013335395182308349,0.013349770463635894,0.013336532774198438,0.01339389949131879,0.013339897140234822,0.01333619438264597,0.013335162587175799,0.013938745631608471,0.013334996426572258,0.013335939733738051,0.013338178483587171,0.013341563361258161,0.013337620036901341,0.013353713780999027,0.013334824864087715,0.013336092422735065,0.013337614176993818,0.013337728513845251,0.013335209657971359,0.013334973198379296,0.013335344441270075,0.013337625698669598,0.013339911880467098,0.013337251212242517,0.016337096221788125,0.013335011332888735,0.013410673564170328,0.013335344105410886,0.013337332792974695,0.363388719879388,0.013334803444904196,0.013335058324879773,3.1736643149082377,0.24567952907553922,0.013336301605624035,0.01333663787078772,0.013336792844744599,13.168124259701102,0.013336438620677512,38.172668700481786,0.013335067203065253,0.013335275162753853,0.01346275236039315,0.01592090420750924,0.013335120638846816,0.013334764829937546,220.9874447623181,0.01334117519944044,0.013337818154230768,62.03770494461718,0.013462519518663708,0.013348727292645954,0.013336853329022581,0.0133351295280471,0.023120622237889427,0.01333483108051184,0.017289585253879643,0.013335698932019054
130,becam,354.3539379378609,0.9770296546858951,0.0133351038316315,0.017726360973308406,0.013335060573777126,29.13808344458983,0.013335885080526098,0.013335075161330508,25.576874396287327,0.013336064019432319,1.384022043397764,0.013374059275506132,563.1433921804293,0.01358382609045999,0.01333484397874778,2.5179674261924747,0.013335006650943046,0.013351923609570887,98.75220509899056,13.763002546441578,0.01373481721533697,0.013336172287209493,0.014079287361428008,0.013334918160833802,0.013473095167341968,0.013335516156657505,13.992565368551205,69.15309853924204,0.013336313922108113,0.013363431202214997,0.013918294391049617,0.013335805237833639,0.013445560111563915,0.09869664339755027,0.01333512066745821,25.009027773187697,0.013385617945091174,0.013335156498895157,0.04950391100625412,2.753671150606619,0.013334971725400258,22.74658687143298,0.013335300211247196,21.24182015193879,0.013344922984030906,0.01342712371506218,0.013335613965746855,0.013336412996516547,0.013335252832579286,0.01338526479524092,9.0413477791281,3.2814353995485805,0.013523261880893171,0.013394068197095823,4.581825085059601,8.833646954480487,3.0539315411259387,0.013335059090462663,0.01333512686227965,18.938329637823323,0.013368152645909898,0.01333844702153917,0.013335244724170197,0.013381773656209375,0.01336806890714245,0.01333940938883658,404.7258933665396,0.43727830368511217,0.5151500829962726,0.22978807622380606,0.013334962283177277,19.330185080722572,0.013337329651711948,6.390167628565863,0.013337575252688565
131,becaus,528.3352309479401,248.13067883257142,0.013336837872287005,486.01476253078357,0.013337021340491202,103.62184304537635,165.67483897575346,0.013334854624639774,440.0760881263615,0.013337080302813428,208.80253558310932,9.345270880731288,0.6297426300018353,343.0852607141337,0.013339375920717988,6283.02547886108,0.013335060046258075,20.064119323456772,219.89173546676008,157.10788160743192,18.992307041822517,21.91510734423603,265.5605954875898,0.013493008515603571,125.90552223921597,0.013343117971606725,0.7363222446266443,1208.9763846616786,52.32641518823932,113.24989150737994,18.78914529875551,0.013808762503871905,230.4670868824402,392.2208195404756,0.01334629827265385,77.10459946300062,5.888637622996837,0.01334084511850343,481.4938825694964,13.005986474304708,0.013338617929235729,846.9852737536181,0.013341820523048213,132.4987810753878,11.524587714989169,38.80942957747015,28.59449737462912,0.013347281559438689,0.01333941875550996,55.34504807818853,160.13246675549576,0.016854502725139928,78.5506219637891,13.512579316353866,355.62546998021156,62.62919975973998,475.28333816230656,0.013334989508760657,0.013335009606872273,234.88003743027815,401.8419478292325,0.034142352069903424,0.013338037224614175,0.019195300026654052,135.2319836928752,227.28907114732797,6727.755408755581,1826.94237407906,156.71281368757738,308.5688971925529,0.01334059370750473,667.4962011885318,47.77321616330163,71.6353970292389,0.013465540263764817
132,becom,476.45713056371994,83.09813882753157,0.013334902896345749,52.4541914272072,0.0133385473141371,25.008678368288813,65.92324555949365,0.013335035720447063,75.0839042916189,0.013335067514534752,103.90917187193986,0.014220325231669616,285.380994400652,73.69322425383993,0.013334971876953702,432.59544186978104,0.013335619169999117,0.013342791029275148,28.15941285258308,32.16222823199967,2.233241980344963,54.64778590884344,310.21634905184425,0.013372251986245802,31.26397647251517,0.013335071198391094,0.12380389920919262,150.08793718954973,21.777610040613418,0.5846791012714851,86.61035099304308,0.01333949197983018,160.02446340330596,82.05522406409656,0.013338815760462802,44.065765660437506,0.013452531819605937,0.013339760466871586,68.993658776651,30.039196998541456,0.01333507886409612,211.85881423059692,0.01333593065770079,113.75779404849334,16.45751356259014,114.77023598780825,4.582622772309506,0.013354991648385835,0.013335081508048706,53.50644473009039,42.92058200093089,0.01741994065041021,87.55392995452156,16.74327656411247,85.09064999494525,36.738537283751775,88.74022273418794,0.013335072858361262,0.01333487164800151,49.75099237670487,81.23536268303305,0.013339059955271267,0.013335113968291384,5.72509032407123,32.79875321408606,45.677205154035796,293.0701329696208,67.55608665296376,63.9312744910431,217.1615315184095,0.013335502572693376,49.823660269796186,148.151390153855,11.127190825329855,0.013337214126972212
133,befor,531.9670758990865,201.60335794634562,0.013336636011894689,73.28995326308014,0.013341940044085853,567.6573781443989,13.21951863938464,0.013335134088143866,221.71503613378331,0.013334902552411886,309.73685832063245,2.2641478232384817,188.46711954592533,4.002653519477355,0.013335705633412487,583.9822925252491,0.01333892263241023,45.35925932626161,26.332054249946456,300.61981639614197,140.4556511389746,236.99168692413238,14.603616921259318,0.013404343576543553,41.15220717854187,0.013346197756960713,2.084154401296362,1295.7589849198532,36.969781725625865,134.2801726405995,10.440977775796956,0.013365269692157657,120.568256446966,153.99703925341439,0.01334102950334542,134.96499554268144,0.013400018003050821,0.013338450731328982,136.7109309053177,37.54459611095436,0.013339606570128022,370.77189093256845,0.013339025449497508,40.45782555249674,1.7658093915820363,55.1142237980705,11.456192912053123,0.013335715442176791,0.01333490317945051,48.061334774240855,217.37519755219205,0.013337739595713393,33.97417004678213,19.955843490992812,232.25930309837065,92.09439663310025,74.02719190628628,0.013334946832355811,0.013335049982586165,425.4491749552382,15.344946996983449,0.17310039333411997,0.013335135862683966,1.6672582242360892,254.6298400438873,2.9189804245733475,1573.4589415979433,382.4885778511517,946.6126164727675,398.60497935208593,0.013337730525990282,663.434075615391,79.96597595109162,124.59637974020718,6.710822538773325
134,began,208.6494776408412,0.0133506175213858,0.013334986534530188,10.10313105554504,0.013362453102623165,28.51760483209357,0.17520289626044425,0.013334857872386814,41.190632193852274,0.01333507649041774,0.03185287051660348,2.1094244563061904,522.6495260095334,13.247386283835283,0.013335210329884968,1.9772264399222341,0.013335094519322101,0.013350231309505337,10.421807295992323,10.264395967324493,0.013354597832168026,0.0134069402957118,0.013411631313952638,0.01333535017745436,0.013336895377468795,0.01333551623309634,0.013342363529922902,64.97228058412223,0.013339127811875611,0.013339229364274953,0.014177948499600206,0.013334834517477702,0.6268419014874844,0.30590704516722456,0.01333490178936415,0.013361539543322573,0.01333743167935192,0.013334917003112614,0.01854243965856643,5.778972848252692,0.013335108511829724,67.7430478641505,0.01333516867253904,32.77472342693858,0.013335870446594008,0.013381106227374368,0.013346935062415143,0.013335942250415792,0.013335021779938448,0.016881357240567017,27.00526937471605,0.013335678299538231,0.013396443306390608,0.014052649639541417,3.3932612122223045,0.013336135325377573,15.05233047327777,0.01333524039035152,0.013335120162565819,57.78257229103473,0.013508653911105905,0.013337712204912118,0.013334914020171259,0.013356843659784495,1.4230061065802122,0.013417720179755262,203.50155054346334,44.768806246675204,109.20566813613415,61.82818375771658,0.013335319072166788,34.97881008353196,25.205248787631604,15.957649563486202,0.013350519361365942
135,begin,361.8774782702995,58.286199521469676,0.01333581417205122,52.15483640801639,0.01333819947506105,177.2820283425195,9.451439962437597,0.013335044910424941,42.51077972132644,0.013334919127104338,0.013385650053923429,0.015105200340367317,83.7322417600911,0.13768492846960845,0.013334989993600572,154.73623581140612,0.013340736950318928,0.013344878908295593,16.22273519744536,43.01399795882115,5.503393887720264,4.201260135096938,131.33607374830927,0.013339727883128987,2.8309471854795087,0.013335741274890326,14.330342024375504,385.25345686266314,0.6358702906456624,0.014273104138182734,16.25380869516983,0.013336553179184385,14.51617503025106,61.94481445780027,0.013362615608933502,70.1421404777444,0.01333635192646815,0.013335550210990876,99.22283148441613,0.013374782614519541,0.013334906101607332,84.78044225361968,0.013335308164983678,66.63898909582109,0.01419267415920683,60.40887862048531,7.2835067665581175,0.01333549712046709,0.013334895544312067,3.27723566026008,165.03889623288268,0.013336882734626446,14.424245570992907,7.187138149824698,20.374699469760234,23.051339424006724,42.32020632062824,0.013335052370155828,0.013335020550593477,62.548418268077235,61.01934263452807,0.013336895873638071,0.013334938121147433,0.013373180218343515,191.4119813296626,2.027921080947983,260.88928224823275,129.8080044815187,182.52411835726434,165.64383690959477,0.013335653814781632,0.04157336842228109,43.046240780700494,47.802931783975495,0.014044326562748757
136,behalf,277.2731058357799,48.0199671580808,0.013335065634398237,0.013849898897301474,0.0133363399296048,154.48697461397717,0.01338117086693107,0.013335015954476306,20.08622287837469,0.01333545067649522,2.5596747066336776,20.193884081823754,308.16889254779016,0.15114166602685095,0.013334916709252487,88.94106049461286,0.013335050861291147,32.87409282144165,0.0286558381150623,27.956137272083396,0.013409871684292784,1.3298560519052758,0.35649998152880713,0.013339636321027231,0.01334287363317852,0.013335368978563883,0.0133362936296765,104.77405567738484,0.013337014392777655,11.205966411396327,0.13324090349666945,0.013338439395888885,30.714897392008023,0.01723496782753095,0.013335208231613981,0.013338580405736458,0.01333542406256598,0.01333557434793943,8.734567612815425,0.014250491754590736,0.013337727323079512,10.274521374921198,0.013335112245984776,0.2661344894262265,0.01333726572875185,0.0164579299391989,0.06989255435326863,0.013335477815818045,0.013335012866786608,0.013354912385974846,4.377435456634901,0.013335328734394383,0.013505959119742022,2.499058123101591,13.138501073345502,0.013338901118082462,2.6928938542559564,0.013335090884449136,0.01333487173465453,0.16991724275783307,1.202658613802408,0.013337015784236458,0.013335157086097105,0.28836776497408273,0.043384631814055725,0.013338410536583521,0.20197583806642752,119.9533873171593,83.27312376454836,3.767624221763789,0.013335377401416552,41.187413296221926,0.020657831730703777,0.013343574342401564,0.01333579669794849
