,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
873,needs,0.2806303204317927,0.19119302593631168,0.5036993699506979,0.44828800900823346,0.18055804215507254,0.009766512008252353,0.4493816089191037,0.0,0.0,0.007484608368438229,0.34570967259190993,0.09443595425044175,0.0,0.29865846999827417,0.1888279225297371,0.26387945483405,0.5503538758853092,0.16486943987693076,0.00794518661934318,0.5188447463975204,1.1781584684861393,0.36994676318922004,0.0,0.5445494002894624,0.22504273264534125
874,negotiations,0.0,0.042460092786739,0.010069208773500513,0.0,0.0,0.8458947854728837,0.0,0.0,0.0,0.0,0.0,0.23970279038960737,0.0,0.0,0.28441711817150317,0.0,0.0,0.4867566236092461,0.0005904872500520088,0.0541793955528619,0.0,0.0,0.6623379448435023,0.05783481232447542,0.0
875,net,0.03720078862307901,0.18074085300330822,0.053134589004947476,0.06462936761309795,0.0,0.1643443204204859,0.0,0.0,0.0,0.1685814400356495,0.056549489771746016,0.0,0.0,0.0,0.0,0.072969424080571,0.09751702583782287,0.0,0.0,0.0,0.3747086921773096,0.22161539650683512,0.0,0.0,0.0
876,new,0.6073738594472767,0.39329338899476946,1.5954271943858487,0.14264320614214468,0.058224599387898174,0.41298449686804045,0.4293815271868642,0.09611605157737714,2.105750750887809,0.39250674336751235,0.6582746305047882,0.5615486843263026,0.1029513556130644,0.0,0.45662647233687054,0.10774950281960513,0.0,0.5320193691466484,0.37420127482054477,0.06018840284301862,1.050793145184976,1.5814966558258199,0.6025817364181245,1.039927038584632,1.3742601463183906
877,news,0.4245052235548795,0.03618393640829576,0.12439351144333359,0.008527847726701124,0.1874313330784186,0.052670432335097384,0.0,0.0030190899697776917,0.5599830700676947,0.009961077867056273,0.04308037425660245,0.01821279444979396,0.0,0.0,0.0,0.0,0.03500222036320954,0.21198511982286602,0.042608078251142406,0.01199047560755149,0.0,0.1231442253062333,0.055473117516407586,0.0,0.054880790075017026
878,night,0.7583638789927996,0.0,0.0,0.0,0.10404843757450982,0.0,0.0,0.0,0.515670263874358,0.0,0.0,0.3407424699257182,0.0,0.0,0.3490936067830372,0.0,0.073785408758209,0.0,0.013516825279785658,0.0,0.0,0.0,0.0,0.0,0.0
879,nomination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7659124461863573,0.0,0.0,0.0,0.6919795742452188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1437927835846591,0.0,0.0,0.0,0.0,0.0
880,nominees,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.567897872244978,0.0,0.0,0.0,0.4388998867574608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,north,0.22373873435665997,0.0,0.0,0.0,0.086326940073523,0.4589439959371516,0.07439609310461179,0.0,1.0672820118927138,0.0,0.22384306650064995,0.5862221870960023,0.006964771278989108,0.0,0.0,0.0,0.0,0.47812427704729576,0.0,0.07683781821491568,0.04664952552630039,0.0,0.3798284730522886,0.7503380729786303,0.0
882,note,0.018678833400710096,0.029670896125909344,0.2748280996304063,0.0,0.012223465818566887,0.0398848063079057,0.006507291026781788,0.09869674401648895,0.23040324558176073,0.0349531969036077,0.02508939413442131,0.23271088369492876,0.01647140479487307,0.025904483098370183,0.31503160089546944,0.0,0.0,0.19321097200410978,0.0,0.10141870686504614,0.2068246569442641,0.02505917783656293,0.03778057857608868,0.05791951065989329,0.08054321073559689
883,nuclear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676924309890384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88785379107821,0.0,0.0
884,number,0.7189998650486256,0.025453013316314044,0.6275021342319559,0.2886944926308299,0.12557721683671058,0.01593070562531554,0.14687095530930802,0.14874818448310823,0.085830148149377,0.011925198819707189,0.0016811273803149344,0.022574649364851648,0.34626884780182693,0.09359525152249148,0.1362294625220448,0.15962391672846105,0.4283622046851066,0.1580751535384472,0.15485123103684467,0.21955834137330799,0.5392431622003632,0.4310478678617281,0.2014679081699024,0.0,0.19295597731112604
885,numbers,0.5179658950078287,0.5468331348718807,0.08863071866214266,0.06718756891021042,0.05125358542164804,0.0010408631338015622,0.02828117304375494,0.0,0.03369355725897971,0.0,0.0,0.0,0.0,0.02579101144497028,0.0,0.1558969111674293,0.20632935474764535,0.08091959708579953,0.05814935731409696,0.06427145527940926,0.11924377241011154,0.19845947812755418,0.0769085150285934,0.0,0.0
886,numerous,0.0,0.0,0.3109422910367594,0.021312460227090935,0.0,0.04135633837889325,0.045295831434672404,0.10341400913405843,0.5886347544651074,0.0,0.01542504301928777,0.0,0.0,0.012449858197162614,0.06438362275542386,0.0,0.0,0.10739631134915939,0.0036212101601154653,0.10243655893550715,0.04280084400835351,0.006157935079137888,0.04487830159988186,0.11190662196913603,0.1257534320583753
887,obligation,0.18449962275299708,0.08697543946700372,0.21389433720553053,0.004383379387615665,0.1270726469792907,0.0,0.01858352821626845,0.11546770138963795,0.0,0.0069025297364017895,0.0,0.04637104954717947,0.03618761601568253,0.12528538116742818,0.04272656958427437,0.06432189016278785,0.10507589777323191,0.2056084896225915,0.0,0.06337496622555498,0.09255779478330438,0.0,0.04033610817948081,0.03470162449290566,0.0
888,obviously,0.5574733467744315,0.003550168460317,0.1090053063344631,0.0,0.022255287526531314,0.03831242328479941,0.0,0.028394386407156465,0.0,0.012081670691333238,0.04028693900747562,0.2901382828665959,0.12168795406997937,0.0,0.14516765054794056,0.0,0.0,0.05103471765704947,3.1384540824133066e-05,0.04783040837874794,0.03293483525850376,0.00015782053609880066,0.05608851760532465,0.015820561225893304,0.0019749239652809836
889,occur,0.10977365264836894,0.06448255526466849,0.2818656240026338,0.014753750803845634,0.028332792192642616,0.014056609286932024,0.0,0.0042278896694710215,0.0,0.0,0.051475817670317024,0.20953869077938847,0.13754185207640707,0.0,0.1302331713455243,0.004697888159751793,0.03311857388402374,0.13675986578570157,0.0,0.0335654855674661,0.0,0.008259366191379064,0.046643180878662684,0.07584238687277624,0.06392287178769454
890,occurred,0.1719109229176778,0.009286748261461968,0.27939829647292824,0.0,0.06797636064823995,0.0,0.0,0.07879564868547491,0.1633124455149,0.0,0.027867391624530745,0.11701044290571963,0.0,0.0,0.08685354123510805,0.0,0.008380341385076836,0.2500575027171782,0.0,0.04369610174664528,0.0005902288664849637,0.0,0.0373429238841362,0.06339234136168499,0.010598643801076644
891,october,0.0,0.08747285757331628,0.25235837306398273,0.00046075416155570627,0.13897113696273494,0.01209811818582697,0.0,0.06707111464082101,0.3345957561848905,0.0,0.004578282309263005,0.14915996456428265,0.0,0.03833023525272813,0.32032637853233226,0.015311941722048625,0.0,0.1966102040735011,0.017344322639169685,0.08292466815285045,0.15409039106823955,0.0072258006167830475,0.03886429441404748,0.0026155395920407177,0.0032599697976503235
892,offer,0.09510483885695328,0.0,0.0454910978386105,0.20954902071944798,0.034860571337181914,0.01821954664487134,0.12272169672756607,0.0,0.23716605497677198,0.004979067812057526,0.03480030679879551,0.5408267371678904,1.0660806702204233,0.0,0.6401563875060001,0.0,0.056588495417836324,0.01157977152575941,0.06816129687412974,0.0,0.03170585997239582,0.27078463676564973,0.007794156062735343,0.0,0.0012203280270186047
893,offered,0.0,0.04648863401990277,0.036341866473963785,0.10317655608173915,0.039959041477829825,0.0,0.05547264291325174,0.0,0.0,0.07122627552018373,0.01584371826830168,0.4983011541170558,1.9403235856081165,0.0,0.694009491232894,0.0025734917735987764,0.0,0.0073415519970339155,0.038581229722184335,0.01937462991456081,0.07593235126838875,0.09118030589815215,0.020072473909867845,0.0,0.0
894,offering,0.0,0.0,0.11250106625168106,0.08088435971393634,0.011620784811671772,0.015673836650071014,0.07357081709211885,0.0,0.07287153311896954,0.02667811456399027,0.027146358065544288,0.10555479859014927,0.7320020073438769,0.00676026262418055,0.0940676339703865,0.0016259337287733479,0.022993317925442,0.031766104983435746,0.0493130914391662,0.018834200195451154,0.10092988110309871,0.1273808659791557,0.000806368583392907,0.0,0.007215636951180711
895,office,0.17796660091140482,0.7797622775427985,1.3927802282794925,0.0552336731344152,0.0,0.0,0.0,0.4028486647922942,1.6902852783151674,0.0,0.0,0.3218521701174581,0.0,0.009474441784942882,0.35963785297242623,0.009153350602502486,0.0,0.0,0.1532135701542897,0.20046922209573867,0.0,0.11578922288476513,0.0,0.0,0.16087913113739413
896,officer,0.011231663133879518,0.0,0.29269486370222914,0.0,0.0,0.0,0.0,0.11765387012729035,1.1485775993949172,0.0,0.0,0.27587768929316236,0.0,0.0,0.0,0.0,0.0,0.0,0.11299461313986496,0.48140262983896076,0.0,0.0,0.0,0.0,0.0
897,officers,0.0,0.0,1.1613911395182999,0.0,0.06389080631202429,0.0,0.0,0.023134548119862826,0.785116188949765,0.0,0.0,0.0,0.0,0.0,0.0,0.0070389785731015675,0.0,0.0,0.3377511578840635,0.34249866489074116,0.0,0.0,0.0,0.0,0.0
898,official,0.024330263758724553,0.0,0.32471319571386364,0.0,0.012631891632606314,0.0,0.0,0.1177223183152221,0.27366711480304123,0.0,0.0,0.012485512030442247,0.0,0.0,0.19839593621722607,0.0,0.0,0.35975700469825916,0.004676037255677318,0.05082366251889972,0.0,0.0,0.058610357842190076,0.0,0.0
899,officials,0.0,0.0,1.2837136075883555,0.0,0.11736591789645948,0.0,0.06886175421273302,0.09233751626236157,0.1582671476439494,0.0,0.0,0.0,0.0,0.0,0.0,0.008078498547998076,0.0,0.5320538387036989,0.16823943937458877,0.1379091925154774,0.0,0.0,0.13538695690255595,0.09806414070231925,0.0
900,ofr,0.0,0.0,0.7076391366457633,0.0,0.0,0.04537407073758087,0.02133446402146094,0.0,0.0,0.0,0.0,0.0,0.0,0.1546986240186258,0.9471324066407051,0.0,0.024070430506026596,0.0,0.0,0.0,0.19764834137075954,0.07517788401270786,0.0,0.22180124670012466,0.26007573293616787
901,ohio,0.35122663664926745,0.0,0.0,0.0,0.0,0.16467439979763576,0.062234888171771405,0.030746437032561604,0.5364450851411666,0.0,0.04070907181110767,0.09884757507932493,0.15623213661867258,0.017305963382408245,0.4117801248566184,0.0,0.02348377529828312,0.0,0.01275251349228639,0.0,0.08404120212853675,0.19703064610273033,0.0,0.13654251600444248,0.02218340186678158
902,oil,0.0,0.0,0.0,0.0,0.4754125976074111,0.0,0.0,0.0,0.0,0.0,11.059505804216053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,old,0.685551355410632,0.03173291530785381,0.0025286687574392346,0.028005991046087395,0.008671017087688186,0.03861701334724538,0.007239181419564058,0.010844252451104,1.050668138517856,0.026607198131854595,0.052671746049982295,0.0,0.0,0.0,0.0,0.12477182369613861,0.24970224535894414,0.035226438444280105,0.03381159333174204,7.516751474637003e-05,0.0,0.02215196070598654,0.10798640419000446,0.1262832815561956,0.0
904,older,0.0,0.0,0.009708799607001613,0.38281144197569295,0.0,0.0,0.0,0.0,0.29763150440955854,0.0,0.0,0.0,0.0,0.0,0.0,0.5515348194381213,0.09067177571018756,0.0,0.2463306288796486,0.0,0.4154166788143103,0.02973427704380657,0.0,0.0,0.0
905,ones,0.49381394870799183,0.0,0.13807083360091513,0.0583988081496212,0.20236827455790482,0.008524291783570991,0.0,0.037122187151629765,0.4158798266781941,0.04435461753933582,0.0,0.0,0.03880644962679429,0.04183583113560553,0.0,0.0018300091126243075,0.21009920616184222,0.10395537878678358,0.02505231026890755,0.034755057894986244,0.0,0.09605666933562365,0.030541317699998554,0.0,0.04143007734270443
906,open,0.41655813757551124,0.0,0.1827020373226574,0.0,0.014351044050345593,0.5718563032588354,0.01577285689857997,0.039964742274308955,0.08158646477338732,0.0,0.14648862360066073,0.03502556782501917,0.15310615004120964,0.0,1.1893813155970487,0.0,0.0,0.23935340173496306,0.0,0.0004679555932810957,0.0,0.0574459793721706,0.028904915336615867,0.1416289525685354,0.0
907,operating,0.0,0.13159060334064704,0.3795454885777802,0.0,0.025587822466804116,0.061875274295505836,0.0,0.0,0.04365980662464844,0.0,0.07630946148953317,0.0,0.07520581445165107,0.0,0.014477874913643182,0.016098239285880958,0.0,0.0,0.0,0.15629628205985907,0.37846035331536854,0.1205595220845611,0.05617888422762539,0.07339214897957566,0.014005189719555305
908,operation,0.0,0.0,0.3390433521335872,0.0,0.4148526732520355,0.006971029792900052,0.0,0.0,0.2598751811629216,0.0,0.04709582442903296,0.0,0.01521619442541129,0.03277684647920497,0.046172080310729,0.0,0.0,0.11590588995675419,0.029567911393726137,0.6715022873175356,0.17481812446521164,0.017952152290697805,0.0,0.1846080641371747,0.009465401211631183
909,operations,0.0,0.0,0.4634984561180291,0.0,0.4219612140990344,0.05672158767626857,0.0,0.0,0.06864163684296529,0.0,0.004751762087764391,0.0,0.002556919466207542,0.0,0.1983627635984464,0.012719927481181711,0.0,0.16063475629286714,0.004402330837142332,1.2731379834887357,0.38224337032240824,0.05035835154392741,0.0,0.10959562056479302,0.035731745239807905
910,opinion,0.3902495018997607,0.013745742053423637,0.13377889783442634,0.0,0.09201354281645478,0.0,0.0,0.5750539797014703,0.0,0.0,0.0,0.15255987913714836,0.12494595211507771,0.0,0.1543648054404924,0.0,0.0,0.17216437891952396,0.0,0.09821201520466377,0.0,0.0,0.08505144626953724,0.010559099801786872,0.004773427889406912
911,opportunities,0.0,0.0,0.06744770344381334,0.0,0.0,0.325716542701385,0.6079797381393627,0.0,0.33448419509064525,0.0,0.06526475239971004,0.0076467208556712015,0.0,0.07580223620021795,0.0,0.022252864000430136,0.1799219264680278,0.1369669185683484,0.0,0.0,0.20479896908296136,0.7050400247597467,0.0,0.20329839124087135,0.20363253902692954
912,opportunity,0.7980656550357901,0.005543532084910967,0.12067281063111264,0.042944893898836885,0.004817299384126702,0.17424432023221922,0.657026746794225,0.09070665740901063,0.845509845919898,0.04336067712627359,0.09089719599407177,0.4059872013418945,0.2655156879322023,0.06384797779018771,1.1794862935898796,0.05581954291985775,0.40454447968341484,0.5883104244896744,0.0,0.0,0.06311756618671738,0.6097787326929435,0.007004033719843804,0.06576323211548127,0.09422323154862791
913,oppose,0.12820579237545665,0.034802168041525104,0.144118247590958,0.05175186883914733,0.10551022570543456,0.12674142439852196,0.0,0.18046146561319287,0.0,0.06816903174372543,0.057758462840470856,0.0,0.8485281232695367,0.0,0.31359798853637016,0.0,0.014052012067438484,0.14556028245830083,0.005696095935341593,0.048413792634861556,0.05958572559938646,0.03653082446423596,0.05785946845710427,0.06837935532512289,0.03732089649627633
914,opposed,0.31627760562018703,0.01475562259407026,0.17841642204145042,0.023454933136828542,0.07629844018160274,0.07495668069810554,0.0,0.1749700264898356,0.0,0.06980808091951604,0.05124068561278431,0.1021343152773551,0.3615125353365836,0.0,0.22312579926122456,0.0,0.0,0.10813250992713372,0.003547821939037835,0.05052228262705396,0.01906181750295129,0.005563557869228327,0.07600097194574618,0.03629860710112107,0.0
915,opposition,0.06433517260934168,0.029558986110961496,0.17122875428125897,0.04169845081277914,0.09713904714737105,0.08379355095133592,0.0,0.1737282113343923,0.0,0.06696272341498029,0.05036052411717471,0.0,0.8198772437762625,0.0,0.4603326629453365,0.0,0.0,0.6456558056414846,0.012143101757744483,0.0775710020427819,0.09853854536516671,0.054876671478948605,0.01886521286165272,0.08932744335710385,0.028843182490590497
916,option,0.09641247843690756,0.0,0.1785144908527637,0.27738487464356665,0.09774950473940014,0.0,0.024139118527673656,0.054457732803390876,0.0,0.035353730496303436,0.056253225259672204,0.06967881112168171,0.10464188300786965,0.0,0.05177190290263196,0.02359932084958414,0.0658560145563372,0.02642364620420608,0.026056601669653356,0.08780212173945288,0.09229607972707338,0.0626242052427953,0.1701027567330016,0.007949100719046275,0.0
917,options,0.040909435090176124,0.0,0.1899552829759302,0.2861248697180535,0.08736350511388391,0.009755077359413344,0.06077606272588668,0.0,0.0,0.023981349552718537,0.08649934779650457,0.024373589059100927,0.047852850801850644,0.0,0.028014998511427566,0.04142184305339909,0.0481561647360078,0.03387829851423619,0.030546404053374315,0.10808534891865038,0.04594528539600073,0.10892760296048547,0.09770267155721417,0.00937240657229189,0.04494450052188898
918,order,0.3077526384002146,0.4092910735710361,0.678259961066562,0.02964525854292824,0.11366733872285918,0.10040648616801208,0.05303365395023335,0.20922704199110387,0.12974708408196226,0.09428001447974059,0.051516604100375264,0.2031809105704992,0.8459190530731825,0.029458219126691616,1.7941043636595293,0.08298867134136957,0.07578642930942307,0.36514170977198634,0.06501489948852711,0.13749777964266105,0.06399763320480853,0.10809039646728852,0.05392530639318449,0.0,0.0
919,organization,0.0,0.0,0.30451637698433,0.07095390550715455,0.0,0.2818350694321646,0.02542513366054628,0.0,0.6351885149176846,0.0,0.0,0.0,0.050691504913680394,0.10080075947530405,0.0,0.009640933706247499,0.07281105864824051,0.7851596646659654,0.0,0.0,0.05360590578559311,0.0,0.0,0.0,0.15492958128522183
920,organizations,0.0,0.0,0.7987907536257746,0.12070770840685924,0.0,0.0,0.059794603812379235,0.0,0.5207724661409341,0.0,0.0,0.0,0.07806725334569894,0.21202746355775146,0.0,0.0,0.22762377364582068,0.6016823735786401,0.02770121154760186,0.0,0.33543107306491826,0.0,0.0,0.0,0.16443601388869925
921,original,0.0,0.0,0.6412718083575684,0.005932303941653915,0.0,0.004062896757786538,0.018759918665101953,0.06502143497125086,0.1074113197270724,0.04399346838745811,0.0,0.140341021925692,0.20389456589558297,0.053127174571441955,0.3672854783660935,0.0,0.02329822974988122,0.11303304375499303,0.0,0.0025682480084351245,0.16631430622900942,0.03070706515465977,0.03661638227003989,0.16774376021371587,0.08150891202276862
922,ought,2.396003100599938,0.11109074950205976,0.0,0.0,0.0,0.01796736135886428,0.0,0.098498033144771,0.0,0.0583226630311769,0.0,0.44331736808685646,0.5953191426666018,0.0,0.04132778594247023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02467650644341109,0.0,0.0
923,outside,0.28868206919091777,0.0,0.29742342819133116,0.013286254523463067,0.038772446715522824,0.038609094234571005,0.0,0.12797999125863918,0.22011103370650137,0.0022108070417453814,0.012920778114651706,0.04260174181218306,0.03439649883894879,0.0011271268611905672,0.0750788822070779,0.025749521220603214,0.11829514383656616,0.26473135883081017,0.0,0.0803788855805511,0.0,0.017331945650998687,0.03456016665194092,0.06698625763773282,0.04566805074526339
924,outstanding,0.0,0.0,0.0,0.0,0.0,0.0,0.2427369625269342,0.19221686863299653,1.4708256907997983,0.0,0.0,0.10533399438078887,0.0,0.0,0.06353608833714539,0.0,0.0,0.0,0.0,0.08410141184725108,0.03677323632363278,0.0,0.0,0.016680533583817766,0.11477836742743218
925,overall,0.0,0.24055734940225765,0.14089173143046663,0.08353807561047165,0.006088388819425798,0.13813938521377206,0.05683139872285278,0.0,0.0,0.048193711692609366,0.0670875161022505,0.06510711753736367,0.026747653939551946,0.0,0.06099873965960061,0.012855346233092459,0.0,0.01096091132176056,0.04997776224104812,0.23716999968197666,0.38089300693154415,0.10046350494528128,0.06084311109674467,0.0710429418326804,0.1507874278660304
926,overseas,0.07337285811419825,0.0,0.0,0.0,0.1729288058177467,0.46821674699522886,0.0,0.0,0.009091319645534933,0.1209573046055436,0.13859291066264495,0.0,0.053762175291330636,0.03462460789561942,0.0,0.008002249589332235,0.013723074867752956,0.14449457843471067,0.0,0.5832018473362152,0.0,0.38347838091518266,0.0,0.0,0.0
927,oversight,0.0,0.0,1.0216007352583751,0.0,0.19419335156863057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006425030290620063,0.6203660886586588,0.04411481999331419,0.0,0.0,0.0,0.20914388045032103,0.01575472724293788,0.0,0.0,0.0,0.005388863228024761
928,package,0.14597319995993524,0.5351197995415202,0.0,0.11400181556281629,0.0,0.01820488652292679,0.0,0.0,0.0,0.741314870693256,0.04948162582815938,0.35544376984158954,0.0,0.0,0.5890949997440917,0.0,0.0,0.0,0.09580505764293501,0.0,0.2122907987952232,0.4275402569436253,0.0,0.0,0.0
929,page,0.2925199354729684,0.04191070475558848,0.13182359186900514,0.042622235636520615,0.0,0.0,0.002074587591705359,0.041192342097331566,0.05663261656021995,0.0,0.0,0.11938775510082456,0.12257094801231166,0.0,0.1747333184924615,0.0,0.0,0.0,0.0,0.017313278971411328,0.0,0.0,0.01947630617570584,0.0,0.0
930,paid,0.5803069459433283,0.11405421428593598,0.3417217257837651,0.16791243329736652,0.05275552744525086,0.0,0.0,0.0,0.11130166401480364,0.592426093831032,0.0,0.0,0.008095661135940804,0.09951073735191869,0.0,0.38263445142885344,0.01078330988367468,0.0,0.0681920245046976,0.0,0.23287945637048504,0.3765793035264039,0.0,0.0,0.0
931,parents,0.0,0.0,0.0,0.0,0.0,0.0,1.2589891969680176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9662932672565465,0.0,0.01222505725852745,0.0,0.0,0.0,0.0,0.0,0.0
932,park,0.0,0.0,0.0800124348313456,0.0,0.0,0.0,0.0,0.0,1.2184008697034836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.463669339692096,0.0
933,participate,0.10152126292238811,0.0,0.21588808384825509,0.04171027573791683,0.0,0.0,0.269971922829726,0.012676814706114467,0.15514006109153636,0.0,0.0,0.03197225064616958,0.023698858592565562,0.003758902583341988,0.12848020488470224,0.0,0.06186310641073844,0.3363269817574878,0.01520958295286303,0.0,0.32937838702602235,0.055727088363147055,0.0,0.0,0.0
934,participation,0.0,0.0,0.28574424207989085,0.0,0.0,0.0,0.16101190893391878,0.0,0.0389810242277303,0.0,0.0,0.04996158721122692,0.0,0.0,0.0894067459742971,0.0,0.019332173960330563,0.39419690329389345,0.0,0.0,0.36226346321513536,0.06213853809789293,0.0,0.0,0.04413368858112572
935,particular,0.5514459158989484,0.0,0.3995652188328524,0.0,0.0,0.0927046704493958,0.06228284636668375,0.15344233778602878,0.04778804544056838,0.0,0.0,0.38945374543257205,0.342977155941717,0.011025947321796632,0.42128578086771606,0.0,0.0,0.08915147465174637,0.006714951771346528,0.13674817511207857,0.20093836245566632,0.0,0.037848328333447735,0.14172167671600652,0.18297753359737753
936,particularly,0.15302393032527892,0.0,0.36172597151857155,0.08519248659713648,0.030419170941933454,0.15216966933658083,0.10855019842229868,0.05713924329856404,0.22381621891078393,0.051569369860001074,0.09933997775423029,0.36572627237354804,0.0,0.04024696955942185,0.35045940580043783,0.03287946897746982,0.13772907751780267,0.27586080444270755,0.11512440660230168,0.19608732483470837,0.2788448640992353,0.18560146984549686,0.05636065874424596,0.16071976372085303,0.2149610210726026
937,parties,0.1466222611131102,0.0035492060125417784,0.5108440528480357,0.0,0.0,0.02808848333104646,0.0,0.1885389382845145,0.0,0.0085836353359944,0.0,0.23510418880661293,0.0,0.0,0.315051411713893,0.0,0.0,0.49130243212782565,0.0,0.0,0.0,0.0,0.0017284761228555112,0.1479128659513798,0.0
938,parts,0.30850004915256435,0.0,0.1395139984471193,0.019560668417040836,0.023477028899556218,0.2382488242866909,0.0,0.0,0.058183500187831284,0.0,0.11538680934707903,0.04226233109471799,0.04052688653212052,0.0,0.010310405741986994,0.0,0.015386224572142027,0.16655402191316854,0.021009650926858848,0.25102404045035515,0.11724064806243838,0.13639130787761122,0.015334450679478284,0.20877662358977106,0.052630078262177436
939,party,0.8614987045948147,0.15623775652183616,0.0,0.0,0.0,0.0,0.0,0.2466564473907985,0.24440254113354146,0.09523722816629604,0.0,0.2204145669566745,0.0,0.0,0.7318559737214861,0.0,0.0,0.44300250882092923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,pass,0.9699321620806112,0.16028169790570115,0.3913787610453214,0.0992612137599259,0.0,0.10510864501084044,0.0,0.0,0.0,0.17548983570777837,0.024733338053533897,0.506486413939684,0.18139387803149265,0.019205951135503913,0.9560726320031375,0.018166497795939634,0.1547843842529037,0.0,0.029231034241720542,0.0,0.0,0.22172634827089566,0.0,0.0,0.0
941,passage,0.0,0.0,0.7408831115087077,0.043994628369391796,0.0,0.13470574958576947,0.00891122029796922,0.0,0.1368177296241052,0.0,0.0,0.2509111158981544,0.06032802042092083,0.07022266078579799,0.7254405796838062,0.0,0.1042326691026128,0.1850052373319408,0.0,0.0,0.05821551696059126,0.07948699634862402,0.0,0.20924956572328485,0.1033409243301682
942,passed,0.5149327715237405,0.28822032405179954,0.9343497229329213,0.1558756401457963,0.0,0.04213787393758878,0.0,0.0795154274521009,0.24253646521624864,0.24383072340056797,0.11110670076942637,0.6468186315731,0.017527807095653717,0.10147475493375492,1.6566869924451355,0.0,0.1378616618651248,0.0,0.10513242123752102,0.0,0.012950036852933814,0.14456347736783284,0.0,0.07726896189609768,0.0
943,passing,0.0711891991817524,0.09602159672756794,0.1748973181097598,0.030484808431339994,0.0,0.0497108433417893,0.0,0.01637278028802097,0.6121444383381507,0.04729997674914146,0.021557654491951368,0.14278455604954196,0.0003293234986790911,0.0,0.3022119816408623,0.011235756020774607,0.09071362556097144,0.030620132673518173,0.012559334792058683,0.0,0.0,0.07594076284452492,0.0,0.0,0.0
944,past,0.0920526043710402,0.4062295337597623,0.44694682918433104,0.03903023858344541,0.1495918306390461,0.20139589310046133,0.056102808394017496,0.16197486836748562,0.8732218438923901,0.05848472033681623,0.16391584152728697,0.2583417794384945,0.0,0.025607025180324604,0.26567346015096527,0.060606233989781017,0.07765471725251855,0.8107337434258458,0.058025453322935794,0.17850746040958107,0.3445813236492736,0.34506468512924204,0.1653890757276558,0.1513222515126457,0.264904654072386
945,patients,0.0,0.0,0.0,2.2788511761213552,0.0,0.0,0.0,0.05018938563160434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4171919917737141,0.0,0.0,0.0,0.0,0.0,0.5452657151441331
946,pay,1.4537967530891056,0.7216956978354254,0.4369969487021567,0.5891475591385859,0.0,0.0,0.0443453623967185,0.0,0.6765259351812613,1.8530332095486608,0.019371284477577657,0.0,0.00975966688852338,0.14958886773941327,0.0,0.5940867367692284,0.1760483699753612,0.0,0.4302055100604264,0.5604323029661614,0.15143344361590141,0.7386399717362057,0.0,0.0,0.0
947,paying,0.6137106529463208,0.18678488322272355,0.0,0.2061415273806106,0.0013197624865902101,0.018566827222485156,0.021924614463326317,0.0,0.06835987599224408,0.7062808177525112,0.15090482506452466,0.0,0.0,0.0,0.0,0.3083615191675956,0.0,0.0,0.19981814087731978,0.0,0.04508077629805717,0.20304782353970569,0.0,0.0,0.0
948,payment,0.0,0.04203319419079146,0.3866347915632404,0.3658583226031526,0.0,0.015754587683483662,0.0,0.0,0.0,0.1581142232417998,0.0,0.0,0.0,0.026737773634799414,0.0,0.10882074242407762,0.0,0.0,0.09590174517225891,0.0,0.4689922088141664,0.03177691281832728,0.0,0.0,0.0
949,payments,0.0,0.23818036952013585,0.34240826190393703,0.19103781956966645,0.0,0.11364640247243675,0.0,0.0,0.0,0.24852768333026842,0.007802737351581343,0.0,0.0,0.06409435266977236,0.0,0.25270110673735546,0.03071525190660289,0.0,0.04297996900062301,0.0,0.8463671145190095,0.056477799078023846,0.0,0.0,0.0
950,peace,0.0,0.0,0.0,0.0,0.7568790056471415,0.0,0.0,0.0,0.1293181571523532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.854399020658098,0.0,0.12723819680226872,0.0,0.0,0.0,0.0,0.0
951,penalty,0.0,0.0,0.29404398493609263,0.0,0.0,0.0,0.0,0.6075017560053411,0.0,0.9952003731378904,0.0,0.0,0.08611599273056651,0.0,0.0,0.0,0.061057143347249945,0.0,0.42695922952841386,0.0,0.0,0.0,0.0,0.0,0.0
