,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49
891,october,0.0,0.0,0.16275730980524628,0.0,0.021760261459118555,0.0,0.0,0.0,0.03028142367877586,0.0,0.0,0.0,0.3427961720510994,0.038069925491334644,0.04281037874785121,0.014779402406201972,0.05279834265759358,0.0551563256918576,0.004044587104951527,0.061521242055311745,0.02824309434314972,0.0,0.03643038716935418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11728706394365147,0.2377894405664636,0.0,0.0297043316748906,0.0,0.17165110313188672,0.03209108060626072,0.0,0.07211098433715017,0.13273086504959677,0.02228660270411568,0.3656832644266103,0.0,0.0,0.029142276480149817,0.0,0.3756828227706045,0.02194589332656323,0.0,0.16594221497796985
892,offer,0.010271303432080523,0.0,0.004823160172378959,0.19532681548769212,0.1055714351320997,0.14196060926577841,0.13172258432180933,0.004245256762682788,0.0,0.9662107563678811,0.01898534606841955,0.19041448503134162,0.7796912516965517,0.006469485917520541,0.0042147204267764605,0.0,0.0,0.02173964907764889,0.08503059343897938,0.0,0.05537277176885203,0.17071882024150606,0.03336692726659558,0.0,0.014826722188109398,0.0,0.05012493962808143,0.0,0.057149646370475156,0.005841106297419757,0.03273613007783374,0.14812152361422934,0.10338424511455663,0.052411546473116494,0.0,0.0,0.0,0.026883694691801675,0.0,0.0,0.0,0.247949964365036,0.0,0.019262223045812727,0.0,0.8074552159541918,0.0,0.023083400121089434,0.0,0.025136097962983942
893,offered,0.0,0.008474985788840003,0.0,0.09345697927753759,0.05646738470582683,0.08106908809706695,0.054998484546244196,0.06667907676705015,0.0173744812709733,1.8424764729123047,0.0,0.3401019494811038,0.42294661890232227,0.0,0.032584499723386846,0.0,0.0,0.01903594808236791,0.0461934352803931,0.0,0.10360079300138215,0.004609585553205756,0.015521278867396831,0.000481494761984354,0.0,0.0,0.012325462376798029,0.0,0.0,0.0,0.033697920527771194,0.12769002325263748,0.0,0.004191042174250296,0.2406420977936359,0.0,0.0,0.0,0.0,0.0,0.0,0.0108297450174271,0.01523064687807171,0.022322984801923858,0.05998548749113171,0.7835987444207623,0.12913756917260252,0.0,0.0,0.04119204749105393
894,offering,0.011623100610038158,0.0,0.05548139051979318,0.07117303962501562,0.03022538872799226,0.04220502998663307,0.07110660691321032,0.018283967728689624,0.0,0.7240447321736715,0.00813319727842786,0.0694647442196787,0.06506205886549,0.0046829835427093895,0.01636939635003062,0.0,0.0,0.00912969591745122,0.052547270204694095,0.0,0.05328557003930327,0.08926759157135232,0.034604011492267585,0.0,0.0,0.0,0.026800552480786645,0.0,0.020767185102757307,0.005493335934937821,0.00802203832165391,0.15664780626602048,0.0,0.0,0.033240673851190956,0.0,0.018983892149623576,0.0,0.0,0.0035356524237350573,0.0,0.08427333475031167,0.01647862319755978,0.019868409092361615,0.0,0.10155127791754866,0.04647695944652933,0.005129031593055831,0.015123398785516304,0.048762286298649364
895,office,0.0,0.6797536412197541,0.0,0.05924390514869133,0.0,0.0739544051553742,0.0,0.0,0.133955911028978,0.0,0.0031071761183663906,0.0,0.7768697702096339,0.0,0.08316063877352828,0.0,0.1351426153817444,0.0,0.17674349537078352,0.3362265266915421,0.0,0.11391766356896942,0.0,0.0,0.13049678934799114,0.0,0.0,0.0,0.0,0.01509528440635517,0.0,0.18712969416687739,0.0,0.0,0.46457752503395805,0.0,1.3832923342305137,0.0,0.40924717727226495,0.0,0.0,1.9664730523302987,0.06715559756538245,0.0,0.06895445852518294,0.0,0.0,0.07516211914567641,0.4320354901229572,0.13373673053786023
896,officer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19632508619565717,0.05099976256544722,0.0,0.34176935438575334,0.0,1.2860024952173827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423466758501748,0.0,0.0,0.0,0.0,0.0,0.1299947576164922,0.0,0.20656873635518577,1.21829596069113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,officers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024298799505243433,0.3572191755296708,0.02578526118574243,3.680066792577959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006159264009991462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06926398809134493,0.0,0.0031891497275682613,0.422740616273473,0.16154563279415263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,official,0.10047168673541909,0.0,0.0,0.0,0.04732374408095203,0.0,0.0,0.0,0.0762840656883628,0.0,0.0,0.0,0.15223179495054626,0.0,0.023251147204662606,0.0,0.11419917899957141,0.15557940941195658,0.0,0.09182405215178253,0.0,0.0,0.0,0.0,0.0,0.15073317593077978,0.0,0.0,0.0,0.005169601371040485,0.012646756551821051,0.0,0.0,0.0,0.12037291454820878,0.03089031847730509,0.29614940775730114,0.0,0.15226843968184792,0.20511455026766243,0.0,0.26753651626650354,0.00944154294699131,0.0,0.0,0.01355638798873366,0.07542436382876436,0.0,0.03949800299112308,0.0
899,officials,0.0,0.0,0.0,0.0,0.10548036331650282,0.0,0.05291181444294937,0.0,0.0,0.0,0.0,0.0,0.08059959600016146,0.0,0.09926385868641074,0.0,0.8805206011435601,0.18739813991527873,0.04478690309344688,0.027546916576780957,0.0,0.0,0.0,0.04931759056231774,0.0,0.23373203120498606,0.0370082173715023,0.10707015026483385,0.0,0.03705140998324161,0.08395618526729422,0.13800769028483453,0.0,0.09996079932348141,0.0,0.0,0.9235345069495329,0.0,0.4650909488694635,0.3194235779083983,0.08336228724846986,0.1275183897518605,0.19976403324798553,0.0,0.0,0.0,0.0024588881734582736,0.0,0.09077025097346732,0.0
900,ofr,0.0,0.0,0.04809528862101268,0.0,0.0,0.0,0.0,0.0,0.8684417444259198,0.0,0.0,0.0,0.0,0.10487914079201047,0.0,0.0,0.0,0.0,0.0,0.0,0.14144695362101764,0.0,0.0,0.0,0.1241107001214135,0.0,0.052507729297949335,0.07121178446415921,0.0,0.0,0.0,1.1573225669120875,0.0,0.18469632729757168,0.43949480770151467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24936402815377862,0.0,0.006571780566735405,0.0,0.0
901,ohio,0.0,0.0,0.007756041687770762,0.0,0.0,0.35211635968585236,0.04758971528641908,0.0,0.5885285275746571,0.11823735222236957,0.03860976263104134,0.23578477252354635,0.0,0.0,0.0,0.0,0.0,0.0,0.0015418367882830955,0.03165358730332377,0.0,0.0,0.0,0.0,0.0,0.0,0.0865992144717308,0.08811636242919622,0.004504903936179151,0.12418848820323021,0.0,0.0,0.3189360700822199,0.03331565331447425,0.39397226657983075,0.0,0.0,0.0,0.0,0.0,0.0,0.45762973646788,0.0,0.0,0.0,0.0,0.0,0.023125407625312747,0.005944353710893169,0.025776699979731407
902,oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05057194802755262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.626950511507026,0.0,0.0,0.0,0.0,0.0,0.0
903,old,0.394136309159757,0.008891441467077252,0.0,0.01034791311669905,0.001062883609450203,0.0202921996029495,0.0,0.001263697864604577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12969647272295715,0.02355400708812236,0.10072270493209198,0.02681896388451973,0.0,0.0,0.0,0.0,0.036329667771978096,0.0,0.0,0.001122079123191095,0.03588140652992661,0.2578129146836543,0.014822235555901314,0.01724564184943308,0.0010285334043870034,0.6472782702886627,0.1697816520040914,0.0,0.0,0.0,0.016197349508346143,0.0,0.0,0.07409203368582146,0.9615129128489719,0.0,0.04579396470759073,0.0,0.0,0.0,0.016185353910109133,0.04084606009753192,0.1551908562743606
904,older,0.06037035487166128,0.0,0.0,0.29985618476046755,0.0,0.23177722507818688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510519130030627,0.0,0.0,0.3020261192143282,0.0,0.43799789838961223,0.0,0.0,0.0,0.0,0.0,0.15169842389075552,0.0,0.03243973211888008,0.0,0.0,0.23152884424339787,0.0,0.0,0.0,0.0,0.0,0.08769233050946855,0.0,0.0,0.0,0.1831055762403993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,ones,0.378336788805389,0.0,0.0,0.04226362170544049,0.0,0.048218868131640454,0.0,0.035181978530218025,0.03034307206904092,0.02637607511688426,0.0,0.0,0.0,0.039253581040189535,0.024188395502593985,0.0,0.12875973830642076,0.0314527630245479,0.010572393013269834,0.01711033644853534,0.0,0.06307415792109312,0.0,0.014972172893255423,0.03993135479098846,0.033293109316131525,0.020723062431364053,0.0,0.15189886738003447,0.0021209159318616067,0.1669287658341857,0.10902470051616914,0.44392001788457963,0.0,0.0,0.0,0.03102430823254599,0.16416951552231177,0.004707136999300075,0.0,0.03628134291595235,0.27070594222873495,0.0,0.0,0.0,0.0,0.04770799245949575,0.0,0.03858370828032415,0.022499480441939584
906,open,0.3883476191853798,0.0,0.0,0.0,0.07604900138375559,0.0,0.02407973733708345,0.0,0.1710418491513885,0.0,0.01199062255270211,0.0,0.28762849611443597,0.01438625212945282,0.031589158326558696,0.0,0.0,0.05494353727138099,0.0,0.0,0.0,0.08184022091018935,0.013876482927145953,0.03030781176328253,0.0,0.0405980653985093,0.0,0.001301438804322329,0.0,0.5971436722970341,0.002536911701719178,0.10726829635848031,0.32404837790641705,0.3304073709009415,0.04626631836402372,0.0,0.19030187959329006,0.0,0.12086910649853878,0.03089497645250876,0.0,0.0586155339229841,0.10408888889102827,0.19703256948638828,0.0,1.7523054063201513,0.0,0.10314708934630872,0.01674570441449307,0.0
907,operating,0.0,0.10524640669442138,0.4729564501562251,0.0,0.0,0.0,0.0,0.0,0.0,0.06739897477638299,0.015021194289672633,0.0,0.0,0.0,0.047349265640073496,0.018396297236405627,0.0,0.0,0.0,0.0,0.0,0.11680662064308053,0.09544118929996105,0.07250344153872072,0.0,0.0,0.10256437841129026,0.0,0.0,0.03741114457075473,0.01414445302037137,0.28216668256103133,0.004035353205540879,0.024791433761926756,0.00230671554171882,0.0,0.17782596926984187,0.0,0.04026425163549597,0.042213343962988065,0.19477788975834393,0.07302055686240905,0.0,0.046592759031522726,0.0,0.0,0.0,0.037292137486664205,0.0,0.1099757766947598
908,operation,0.0,0.0,0.19324094960646698,0.0,0.016628274566090805,0.0,0.0,0.0,0.0,0.005723072282314186,0.017102664848163085,0.0,0.0,0.029751440617772767,0.517933665942741,0.0,0.05704988702072526,0.0,0.014712440793965649,0.0,0.007479875549518235,0.058621298598071886,0.11801417365215049,0.0,0.0,0.0,0.0,0.09987755460399456,0.0,0.0,0.4103171245465584,0.19734789964003865,0.0,0.11250460887635419,0.06327841293227154,0.0,0.1289422313570546,0.03770719441795574,0.1009132000157166,0.1872823498459726,0.262874585218744,0.2826062313989431,0.013701971388258837,0.014126113601094713,0.0,0.0,0.12752014058545427,0.043740906572389764,0.0,0.0
909,operations,0.0,0.0,0.7188634925643375,0.0,0.1355148410635588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9109921536120441,0.0,0.0,0.0,0.0,0.0,0.0,0.08413667258875207,0.13587823242350952,0.0,0.0,0.0,0.0,0.0,0.0,0.020554896984244307,0.40321239290430494,0.18653920318608835,0.0,0.089785593726555,0.27575317047954623,0.06699075115206839,0.15805443756801343,0.0,0.4435929716276695,0.1985735371654296,0.41110893074302474,0.17464381281093966,0.0028445403093451324,0.0,0.0,0.0,0.0014256792452831942,0.040787332903156136,0.0,0.0
910,opinion,0.1152303296414012,0.0,0.0,0.0,0.04731087845907086,0.0,0.0,0.0,0.010804918421158343,0.12266771329354934,0.0,0.08659874699864438,0.13440574424695856,0.0,0.08710030511027486,0.0,0.0,0.06808063515193954,0.0,0.576946298553631,0.0,0.0,0.0,0.04639103251718316,0.00030976406787161677,0.04510961034250337,0.0,0.0,0.0,0.0,0.0830973345064207,0.11069738578367594,0.3891548687125945,0.02489327709726232,0.09075898626136371,0.036966027469837855,0.04395452988413194,0.0,0.03709126875714738,0.10154876824706674,0.0,0.0,0.0,0.0,0.0,0.02704179768312222,0.08650368253834205,0.0,0.0613480603973656,0.010380645103979458
911,opportunities,0.2489386279646394,0.0034575463507277777,0.0,0.0,0.011587909132702983,0.5041679593021114,0.624441278006553,0.0,0.0,0.0,0.11336936884604003,0.0,0.0,0.055885627721719025,0.0,0.0,0.0,0.0,0.0,0.0,0.196313185206621,0.3784811233560547,0.00431628966107847,0.0,0.125281906806204,0.04547368151427641,0.2625167025645633,0.045707214494918415,0.09956341622597038,0.31795945146798743,0.0,0.1720938204480762,0.0,0.3339350586300577,0.0,0.0,0.0,0.21208591732597984,0.0,0.028048267367510038,0.0,0.15312376780974463,0.004696204408423322,0.0,0.0,0.0,0.0,0.0677040345945635,0.0,0.0
912,opportunity,1.2078291212003736,0.02793680851962563,0.0,0.0,0.161905914780728,0.4251867250241791,0.677398931077152,0.025505454151289204,0.4732828566855783,0.16631416169782393,0.12323842457551046,0.1173279163156137,0.8448615007459818,0.04456801062878806,0.0,0.004615525457358349,0.0,0.06812615961867266,0.00157955310306996,0.0,0.16290207410501834,0.2097523243830138,0.045774859915613725,0.0,0.015263427143127705,0.24555254567279816,0.22456816555839024,0.0,0.28250710122796185,0.13593392706877788,0.0,0.5248902166153309,0.5440589375294719,0.15065430286283782,0.40736340318425857,0.0,0.0,0.20922488649496704,0.0,0.0,0.0,0.42390439813661024,0.07634592574741725,0.0,0.0128407335141108,0.4969257580851092,0.0,0.02927218555427158,0.0,0.0
913,oppose,0.020874684779467693,0.015262170503874295,0.046473568739980514,0.03502049707958546,0.0994458264231221,0.08961726403538339,0.0,0.05743559067285926,0.12323826289797409,0.8227567147899063,0.022942778380574867,0.0,0.024741184696253905,0.0,0.042163447792250404,0.0,0.017214154234999706,0.0,0.010301409796481469,0.153870803202149,0.01500753101002705,0.0,0.027807639413110347,0.0738688766695592,0.022405365404732664,0.10768514873033394,0.0,0.030930285520946857,0.0,0.1032647110135987,0.0890619323711318,0.16014558751505495,0.09224523702084578,0.05631878794899476,0.07571628532202607,0.09089742288006922,0.03292194858808551,0.0633941326529853,0.014470961185956033,0.030599937784951535,0.016309816318766875,0.0,0.03389615788569489,0.04669616325056382,0.029887363594561494,0.2739423569066982,0.0453176786904337,0.005074202919233525,0.1423884840833514,0.0
914,opposed,0.0,0.0,0.0,0.011322767359757631,0.07568059191802833,0.020781953353859992,0.0,0.054124433916570895,0.02524046142110178,0.34462786786991184,0.0,0.009355615241531732,0.20391559773856452,0.0,0.046933749586167216,0.0,0.016558552122786552,0.02027468082503098,0.004461899953997718,0.14747268801863653,0.007502555122609999,0.0,0.003746947835334213,0.06671884805836774,0.0,0.08052980232861108,0.0,0.003385575071990552,0.0,0.05093547131805283,0.07474051867569388,0.15337280089896171,0.3108206350800106,0.05991609845300332,0.04470222270594857,0.11422786826094554,0.0784102720456823,0.006416073544016146,0.0,0.06143411932847522,0.0,0.0,0.01385687232184312,0.06151954997018828,0.007350147449221943,0.12706805714241481,0.021804854222990878,0.0,0.10018381728338786,0.06430911591559592
915,opposition,0.1523180498105778,0.0,0.001225690727091548,0.021846451169633893,0.29242790281292425,0.09761631792713846,0.0,0.047662842181981246,0.1987104791752359,0.7687046158254179,0.0,0.0,0.05185402680818537,0.0,0.07521592732642152,0.0,0.0,0.026233994626680152,0.024449435282377734,0.1335122805241407,0.050094005096690576,0.0,0.026870120348687368,0.04692332216930585,0.0,0.3931460216109345,0.0,0.028643109244563186,0.0,0.06984416712500634,0.09925997047750919,0.13996175565126132,0.0,0.093545139595058,0.27426824671192473,0.07837002082599309,0.08576011613109924,0.0,0.0,0.18130076160174532,0.019659397648578714,0.0,0.0,0.0662692761136782,0.0124391088079173,0.28978389768021584,0.13122878943159813,0.04082421517185814,0.24943785264469634,0.0
916,option,0.0,0.0,0.0,0.2553372958437041,0.046589352304548186,0.03479537427103741,0.016380163715369333,0.018272661027759575,0.0,0.08833840971090665,0.02908008367668044,0.0,0.15585476462285913,0.0,0.07285180915322435,0.018037440230433174,0.0,0.0,0.042992260314180096,0.03841092777595174,0.08424778164683427,0.0,0.0956740379132611,0.1858618662406447,0.0,0.0,0.01421414418370531,0.0,0.047632644948458064,0.0,0.08344692808036536,0.173325471276599,0.0891739148746897,0.0,0.0,0.0,0.11202484344888332,0.05811297562150974,0.0,0.04644990095246016,0.03444799344956809,0.0,0.0,0.010327041253061865,0.0,0.06920294530741466,0.0,0.005617791534626082,0.0,0.06998043520574648
917,options,0.0,0.0,0.0,0.25875090985061255,0.0405132352783504,0.04493300695082349,0.059781416271877136,0.019167024162566423,0.0,0.034244223735524486,0.05939550602048397,0.0,0.0,0.0,0.08011493595392735,0.03564616958802538,0.0,0.003841704705904866,0.0494478128228104,0.0,0.05154010779803961,0.04012313833629761,0.03595927708848636,0.10181115801229254,0.012334556700549228,0.0,0.02253544945167276,0.0,0.006137391760852819,0.0,0.06660414014573843,0.25616857945414173,0.06403752417067382,0.0,0.0,0.0,0.051073767428749854,0.14209734222766543,0.002306372877301742,0.03160787458560019,0.035063050580880786,0.0,0.0,0.0354200887118093,0.0,0.07632967013900199,0.021070469446210622,0.018110437826798664,0.0,0.02564698243669751
918,order,0.16504796871747568,0.3743174578166334,0.18557236104541708,0.0,0.10675258992708997,0.040100188924949105,0.050613169538418504,0.07419726776273673,0.3093877746725929,0.6437127469202475,0.008161102067559569,0.0,0.5779543515779216,0.055340998303307284,0.15480782721389816,0.08751042795068611,0.23342072105488912,0.13336989891670828,0.047318301227888646,0.12788750402058205,0.028712404866714808,0.03346573377854083,0.09668101474647756,0.0,0.027392149872129228,0.0807449856080368,0.0004036539539473328,0.0,0.0367052414166094,0.04111046215149363,0.0875737354347673,0.6515824197000414,0.3095924626789986,0.017627985470885527,0.03146514908949343,0.26057796945232375,0.2190525967604773,0.0197936064528475,0.13532770397484453,0.22737917673373848,0.0,0.20791153296108014,0.10299700685193505,0.04191775141362579,0.16355126140715012,2.2103702423740255,0.21364062031397765,0.015361077786653462,0.04427767901677571,0.04301062986731676
919,organization,0.026323462135137626,0.0,0.0,0.05982760402173627,0.34522186388979736,0.0,0.00939859955213159,0.0,0.0,0.022407393114738404,0.0,0.0,0.0,0.10000861194667997,0.0,0.0,0.09664551532629236,0.0,0.0,0.0,0.07292402174274895,0.0,0.0,0.0,0.14653422662687127,0.3007613846826104,0.016620528349407894,0.0,0.05534928967983503,0.2799541029049752,0.0,0.0753957406226534,0.0,0.05953347723403478,0.0,0.0,0.08340221760621264,0.14019757078141604,0.15368446246461545,0.6232310132439687,0.0,0.6640654043250438,0.0,0.0,0.0,0.0,0.05910015828451683,0.0,0.2205601018946136,0.0
920,organizations,0.0,0.0,0.1194272521267945,0.09375477056129368,0.18688747298407224,0.0,0.052570142277024966,0.0,0.0,0.050681559781298686,0.0,0.0,0.0,0.206510957545543,0.0,0.0,0.29508182056241755,0.0,0.00013259613156370843,0.0,0.1944269958427627,0.06740934258279442,0.025667212604739687,0.0,0.15826366393321226,0.4890950014651093,0.16220274635443518,0.0,0.17045513975872567,0.0,0.0,0.5238093503849459,0.0,0.22286199837522339,0.0,0.0,0.16876317167161567,0.14846805799351792,0.12717906190324377,0.21926446392259186,0.0,0.489673366443559,0.0,0.0,0.0,0.0,0.12238018299852312,0.0,0.3385051057499341,0.0
921,original,0.0,0.0,0.04305352975700009,0.0,0.009210526361789156,0.0,0.002730697630875879,0.02653714026017454,0.05657459894028512,0.2250921330711676,0.0,0.08890926549658747,0.0,0.03719937589992624,0.0,0.0,0.00413887868919816,0.017058394706672045,0.0,0.07524560869136543,0.15975486663355382,0.008586902404217861,0.0,0.019058815515161576,0.00798192762444636,0.09235469642323908,0.0,0.05237816701948067,0.0,0.0,0.0,0.9285146311045731,0.0,0.2105086935374562,0.04489800912600922,0.21685617179269684,0.018289288820135627,0.001964052511787518,0.0,0.027313690690250542,0.0,0.12964463436157125,0.0,0.0,0.0,0.12112489517803926,0.21660171129790243,0.04560785787729605,0.0,0.04872596686540687
922,ought,0.0,0.0988005871253512,0.0,0.0,0.0,0.0,0.0,0.07160482133508368,0.0,0.5201569842733186,0.0,0.23985003686841613,0.22564037730230063,0.0,0.0,0.0,0.0,0.017410827213830176,0.0,0.08194642557950715,0.0,0.0,0.0017597097471730295,0.0,0.0,0.0,0.0,0.0,0.0,0.013459148600635032,0.0,0.0,2.5779672426163263,0.0,0.02728310437420294,0.0,0.06360085155315859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07052444169177362,0.06322528557593445,0.0,0.40542674180123695,0.0
923,outside,0.14166736722742893,0.0,0.0,0.0017263243323335314,0.0678836328836014,0.01767042955797593,0.0,0.0,0.0,0.025352893328727002,0.0,0.0,0.07294431208525502,0.0006150544585319785,0.04445151564429517,0.013455312814600962,0.07104249960827357,0.05722136265102642,0.0,0.1139573326153723,0.0,0.005367305941072269,0.016135080668132726,0.009550086535808484,0.03283197908044173,0.09970813148992748,0.0,0.012087325842654892,0.09554687920628112,0.014695837033156633,0.025161264154607788,0.20351508083121234,0.2324119702288227,0.12492554177060185,0.014147127266901998,0.013940089556260188,0.08365198623212657,0.08314874203333324,0.13129445839160458,0.20192582135170925,0.03804444163991144,0.1862685522356172,0.0030867354550531867,0.00420053126835666,0.0,0.030771757783631788,0.0,0.002774145062838694,0.1876323519339564,0.008239683871838724
924,outstanding,0.0,0.0,0.0,0.0,0.0,0.0,0.2117095818666652,0.0,0.0,0.0,0.0,0.02113558727457163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905390139858402,0.027046681291340694,0.012245906637992097,0.0,0.0,0.0785880066507383,0.0,0.015049510540537433,0.0,0.0,0.0,0.0,0.0,0.0,0.06565179031737749,0.348438144297607,0.02058002432600429,0.0,0.0,0.0,0.0,0.04439995176692847,1.6771514634780862,0.0,0.0,0.0,0.0,0.0,0.01004208230641489,0.0,0.0
925,overall,0.0,0.1614953709786138,0.32925602752321736,0.060215779775253504,0.009094476060348433,0.0022598499855876943,0.033721064620679274,0.0,0.0,0.017593240121577244,0.05642173222931998,0.03749845891339855,0.0,0.0,0.17902300187254794,0.0,0.0005730125320519015,0.02688259532816651,0.025409463911306832,0.0,0.13001682042001747,0.03500725504379707,0.03429118977872176,0.03556528458282723,0.1056324717844448,0.0,0.00917935023221708,0.024754731153573795,0.0,0.11578579395297009,0.0017944933371927161,0.14128768861861957,0.0,0.021166398464455442,0.11641234120563161,0.10249037295656632,0.0,0.0,0.0676507137434634,0.015049042730941735,0.04790504120180806,0.0,0.025132619848156176,0.0,0.06795462125630941,0.0,0.0,0.01978264531760801,0.04222532471225806,0.3929936974128674
926,overseas,0.028716587077697593,0.0,0.03566343857984705,0.0,0.0,0.5127031240210896,0.0,0.1309101107863477,0.0,0.03267899894153707,0.051920744183472645,0.0,0.0,0.020804090871446506,0.5363482496846087,0.0,0.0,0.0,0.0,0.0,0.0,0.06859532493205629,0.04958531302888611,0.0,0.0,0.0,0.0,0.0,0.0,0.3789517938860363,0.12366212847899268,0.0,0.0,0.0,0.0,0.0,0.0,0.18599489628478175,0.1726928806616313,0.2889626981286681,0.0,0.0,0.0,0.1277868756029439,0.0,0.0,0.0,0.0,0.05849396004950319,0.0
927,oversight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07910081689032102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09742089270235756,0.600935479368113,0.0,0.0,0.7969019405255379,0.0,0.4501719331137105,0.0,1.092912620045213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22452133012306283,0.0
928,package,0.0,0.045149357873343766,0.06386467552785825,0.12496459780717603,0.17556579204042866,0.5112856842026853,0.0,0.6801828398121869,0.009275942771713168,0.0,0.06950021619461347,0.06106877100076252,0.7285806655284545,0.0,0.0,0.0,0.08586535809554802,0.0,0.08495709649588877,0.0,0.02363913004021315,0.02867399879882864,0.16353841327985036,0.0,0.0,0.0,0.11260245187664603,0.0,0.0,0.0,0.0,0.1134459741900997,0.036026547529935955,0.0,0.18902327469018687,0.17996340995100976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9502277505593382,0.09700488065101034,0.0,0.0,0.0,0.0
929,page,0.0,0.013124611512014203,0.0077891283771094645,0.0471763981083871,0.0,0.0,0.0,0.0,0.017526362120107396,0.11723296495317158,0.0,0.04897369047081047,0.0909056792549426,0.0,0.0,0.0,0.0010636950905389849,0.009474913595116994,0.0,0.04425373224651799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04634672988338014,0.3334940526015292,0.0,0.06737930020042497,0.20429158126092165,0.03782191654020589,0.0,0.06474849073504092,0.02339065378762359,0.0,0.08815027253141003,0.0,0.0,0.035218917684458326,0.09013970097281751,0.019538606591905656,0.0,0.0,0.001127370214351737
930,paid,0.0,0.0,0.0,0.12347669879310148,0.0,0.5467778723623834,0.0,0.4397544230872147,0.0,0.0,0.0,0.0,0.0,0.09536530173019252,0.0,0.32931775124746426,0.0,0.0,0.10035312867936244,0.0017429807598445455,0.0008848057534852865,0.0,0.1252891247171458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05976905553901865,0.06503588324011701,0.30615020411907057,0.0,0.0,0.0,0.48594049232958775,0.18927128943616395,0.0,0.0,0.0,0.09902406901020658,0.0,0.0211456175571956,0.2810938915255866,0.0,0.0,0.0,0.6004048307530475,0.4519583571150792
931,parents,0.0,0.0,0.0,0.0,0.0,0.0,1.183878026784264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04397636048733486,0.02353206164933748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124688074247769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894792905412735,0.036578129017895984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.857617580889892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,participate,0.24776819272252368,0.0,0.0,0.0008763941412751876,0.041363046691044944,0.0,0.2321593174574047,0.0,0.0,0.0,0.0,0.0,0.0699195948291359,0.0003239908912233359,0.0,0.0,0.0,0.0,0.010690617986802979,0.0,0.587086227638989,0.032434053399997914,0.01056709946464285,0.0,0.0,0.18630190575402483,0.0,0.0,0.03320678940606032,0.0,0.0,0.16563509876133334,0.00837028221497258,0.010736314495555139,0.05387817277007903,0.0,0.1195251312835036,0.06820203391954666,0.0,0.20430040050759973,0.0,0.09286932716772922,0.0,0.0,0.0,0.13449228315924908,0.0,0.0,0.15631056881568378,0.0
